date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu headache,flu vs. cold,human temperature,high fever,medicine for flu,flu treatments,cold vs flu,influenza type a,fight the flu,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,keto flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,flu in las vegas,oscillococcinum,cold or flu,flu medicine,flu shot side effects,diarrhea,flu complications,signs of the flu,how to get rid of the flu,body temperature
2017-23,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,16.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,7.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,37.0,0.0,5.0,2.0,0.0,0.0,0.0,11.0,0.0,85.0,0.0,0.0,0.0,36.0
2017-24,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,16.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,7.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,37.0,0.0,5.0,2.0,0.0,0.0,0.0,11.0,0.0,85.0,0.0,0.0,0.0,36.0
2017-25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,16.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,7.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,37.0,0.0,5.0,2.0,0.0,0.0,0.0,11.0,0.0,85.0,0.0,0.0,0.0,36.0
2017-26,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,16.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,7.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,37.0,0.0,5.0,2.0,0.0,0.0,0.0,11.0,0.0,85.0,0.0,0.0,0.0,36.0
2017-27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,15.0,15.0,0.0,0.0,0.0,30.0,2.0,2.0,0.0,0.0,8.0,4.0,0.0,8.0,0.0,10.0,24.0,0.0,0.0,8.0,0.0,11.0,31.0,21.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,30.0,0.0,2.0,2.0,11.0,0.0,11.0,11.0,0.0,73.0,0.0,0.0,5.0,37.0
2017-28,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,15.0,15.0,0.0,0.0,0.0,30.0,2.0,2.0,0.0,0.0,8.0,4.0,0.0,8.0,0.0,10.0,24.0,0.0,0.0,8.0,0.0,11.0,31.0,21.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,30.0,0.0,2.0,2.0,11.0,0.0,11.0,11.0,0.0,73.0,0.0,0.0,5.0,37.0
2017-29,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,15.0,15.0,0.0,0.0,0.0,30.0,2.0,2.0,0.0,0.0,8.0,4.0,0.0,8.0,0.0,10.0,24.0,0.0,0.0,8.0,0.0,11.0,31.0,21.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,30.0,0.0,2.0,2.0,11.0,0.0,11.0,11.0,0.0,73.0,0.0,0.0,5.0,37.0
2017-30,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,15.0,15.0,0.0,0.0,0.0,30.0,2.0,2.0,0.0,0.0,8.0,4.0,0.0,8.0,0.0,10.0,24.0,0.0,0.0,8.0,0.0,11.0,31.0,21.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,30.0,0.0,2.0,2.0,11.0,0.0,11.0,11.0,0.0,73.0,0.0,0.0,5.0,37.0
2017-31,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,15.0,15.0,0.0,0.0,0.0,30.0,2.0,2.0,0.0,0.0,8.0,4.0,0.0,8.0,0.0,10.0,24.0,0.0,0.0,8.0,0.0,11.0,31.0,21.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,30.0,0.0,2.0,2.0,11.0,0.0,11.0,11.0,0.0,73.0,0.0,0.0,5.0,37.0
2017-32,21.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,3.0,0.0,2.0,16.0,10.0,0.0,11.0,5.0,9.0,42.0,0.0,0.0,7.0,0.0,9.0,23.0,14.0,30.0,23.0,0.0,15.0,0.0,0.0,15.0,15.0,6.0,0.0,14.0,33.0,0.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,14.0,65.0,6.0,3.0,3.0,23.0,0.0,22.0,2.0,0.0,0.0,0.0,12.0,0.0,19.0,9.0,0.0,0.0,11.0,7.0,0.0,11.0,10.0,0.0,19.0,9.0,34.0,2.0,2.0,3.0,0.0,0.0,19.0,19.0,5.0,65.0,0.0,1.0,5.0,42.0
2017-33,21.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,3.0,0.0,2.0,16.0,10.0,0.0,11.0,5.0,9.0,42.0,0.0,0.0,7.0,0.0,9.0,23.0,14.0,30.0,23.0,0.0,15.0,0.0,0.0,15.0,15.0,6.0,0.0,14.0,33.0,0.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,14.0,65.0,6.0,3.0,3.0,23.0,0.0,22.0,2.0,0.0,0.0,0.0,12.0,0.0,19.0,9.0,0.0,0.0,11.0,7.0,0.0,11.0,10.0,0.0,19.0,9.0,34.0,2.0,2.0,3.0,0.0,0.0,19.0,19.0,5.0,65.0,0.0,1.0,5.0,42.0
2017-34,21.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,3.0,0.0,2.0,16.0,10.0,0.0,11.0,5.0,9.0,42.0,0.0,0.0,7.0,0.0,9.0,23.0,14.0,30.0,23.0,0.0,15.0,0.0,0.0,15.0,15.0,6.0,0.0,14.0,33.0,0.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,14.0,65.0,6.0,3.0,3.0,23.0,0.0,22.0,2.0,0.0,0.0,0.0,12.0,0.0,19.0,9.0,0.0,0.0,11.0,7.0,0.0,11.0,10.0,0.0,19.0,9.0,34.0,2.0,2.0,3.0,0.0,0.0,19.0,19.0,5.0,65.0,0.0,1.0,5.0,42.0
2017-35,21.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,3.0,0.0,2.0,16.0,10.0,0.0,11.0,5.0,9.0,42.0,0.0,0.0,7.0,0.0,9.0,23.0,14.0,30.0,23.0,0.0,15.0,0.0,0.0,15.0,15.0,6.0,0.0,14.0,33.0,0.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,14.0,65.0,6.0,3.0,3.0,23.0,0.0,22.0,2.0,0.0,0.0,0.0,12.0,0.0,19.0,9.0,0.0,0.0,11.0,7.0,0.0,11.0,10.0,0.0,19.0,9.0,34.0,2.0,2.0,3.0,0.0,0.0,19.0,19.0,5.0,65.0,0.0,1.0,5.0,42.0
2017-36,27.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,22.0,0.0,15.0,0.0,42.0,5.0,4.0,0.0,0.0,18.0,10.0,0.0,20.0,5.0,23.0,28.0,0.0,0.0,8.0,0.0,10.0,36.0,10.0,17.0,17.0,17.0,0.0,0.0,0.0,17.0,17.0,6.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,16.0,65.0,3.0,3.0,7.0,36.0,0.0,14.0,3.0,6.0,0.0,0.0,13.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,8.0,12.0,32.0,0.0,11.0,21.0,42.0,0.0,5.0,5.0,22.0,11.0,11.0,27.0,1.0,70.0,0.0,0.0,0.0,47.0
2017-37,27.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,22.0,0.0,15.0,0.0,42.0,5.0,4.0,0.0,0.0,18.0,10.0,0.0,20.0,5.0,23.0,28.0,0.0,0.0,8.0,0.0,10.0,36.0,10.0,17.0,17.0,17.0,0.0,0.0,0.0,17.0,17.0,6.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,16.0,65.0,3.0,3.0,7.0,36.0,0.0,14.0,3.0,6.0,0.0,0.0,13.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,8.0,12.0,32.0,0.0,11.0,21.0,42.0,0.0,5.0,5.0,22.0,11.0,11.0,27.0,1.0,70.0,0.0,0.0,0.0,47.0
2017-38,27.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,22.0,0.0,15.0,0.0,42.0,5.0,4.0,0.0,0.0,18.0,10.0,0.0,20.0,5.0,23.0,28.0,0.0,0.0,8.0,0.0,10.0,36.0,10.0,17.0,17.0,17.0,0.0,0.0,0.0,17.0,17.0,6.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,16.0,65.0,3.0,3.0,7.0,36.0,0.0,14.0,3.0,6.0,0.0,0.0,13.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,8.0,12.0,32.0,0.0,11.0,21.0,42.0,0.0,5.0,5.0,22.0,11.0,11.0,27.0,1.0,70.0,0.0,0.0,0.0,47.0
2017-39,27.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,22.0,0.0,15.0,0.0,42.0,5.0,4.0,0.0,0.0,18.0,10.0,0.0,20.0,5.0,23.0,28.0,0.0,0.0,8.0,0.0,10.0,36.0,10.0,17.0,17.0,17.0,0.0,0.0,0.0,17.0,17.0,6.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,16.0,65.0,3.0,3.0,7.0,36.0,0.0,14.0,3.0,6.0,0.0,0.0,13.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,8.0,12.0,32.0,0.0,11.0,21.0,42.0,0.0,5.0,5.0,22.0,11.0,11.0,27.0,1.0,70.0,0.0,0.0,0.0,47.0
2017-40,26.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,23.0,0.0,0.0,16.0,0.0,48.0,6.0,5.0,0.0,0.0,31.0,16.0,0.0,24.0,16.0,11.0,42.0,0.0,0.0,17.0,0.0,16.0,49.0,11.0,36.0,27.0,18.0,0.0,0.0,0.0,44.0,18.0,13.0,0.0,7.0,50.0,39.0,0.0,58.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,35.0,3.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,22.0,0.0,9.0,0.0,23.0,0.0,11.0,11.0,60.0,0.0,2.0,2.0,23.0,0.0,11.0,46.0,2.0,81.0,0.0,1.0,6.0,36.0
2017-41,26.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,23.0,0.0,0.0,16.0,0.0,48.0,6.0,5.0,0.0,0.0,31.0,16.0,0.0,24.0,16.0,11.0,42.0,0.0,0.0,17.0,0.0,16.0,49.0,11.0,36.0,27.0,18.0,0.0,0.0,0.0,44.0,18.0,13.0,0.0,7.0,50.0,39.0,0.0,58.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,35.0,3.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,22.0,0.0,9.0,0.0,23.0,0.0,11.0,11.0,60.0,0.0,2.0,2.0,23.0,0.0,11.0,46.0,2.0,81.0,0.0,1.0,6.0,36.0
2017-42,26.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,23.0,0.0,0.0,16.0,0.0,48.0,6.0,5.0,0.0,0.0,31.0,16.0,0.0,24.0,16.0,11.0,42.0,0.0,0.0,17.0,0.0,16.0,49.0,11.0,36.0,27.0,18.0,0.0,0.0,0.0,44.0,18.0,13.0,0.0,7.0,50.0,39.0,0.0,58.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,35.0,3.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,22.0,0.0,9.0,0.0,23.0,0.0,11.0,11.0,60.0,0.0,2.0,2.0,23.0,0.0,11.0,46.0,2.0,81.0,0.0,1.0,6.0,36.0
2017-43,26.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,23.0,0.0,0.0,16.0,0.0,48.0,6.0,5.0,0.0,0.0,31.0,16.0,0.0,24.0,16.0,11.0,42.0,0.0,0.0,17.0,0.0,16.0,49.0,11.0,36.0,27.0,18.0,0.0,0.0,0.0,44.0,18.0,13.0,0.0,7.0,50.0,39.0,0.0,58.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,35.0,3.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,22.0,0.0,9.0,0.0,23.0,0.0,11.0,11.0,60.0,0.0,2.0,2.0,23.0,0.0,11.0,46.0,2.0,81.0,0.0,1.0,6.0,36.0
2017-44,26.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,23.0,0.0,0.0,16.0,0.0,48.0,6.0,5.0,0.0,0.0,31.0,16.0,0.0,24.0,16.0,11.0,42.0,0.0,0.0,17.0,0.0,16.0,49.0,11.0,36.0,27.0,18.0,0.0,0.0,0.0,44.0,18.0,13.0,0.0,7.0,50.0,39.0,0.0,58.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,35.0,3.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,22.0,0.0,9.0,0.0,23.0,0.0,11.0,11.0,60.0,0.0,2.0,2.0,23.0,0.0,11.0,46.0,2.0,81.0,0.0,1.0,6.0,36.0
2017-45,48.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,22.0,24.0,39.0,0.0,16.0,0.0,59.0,10.0,11.0,0.0,1.0,52.0,40.0,0.0,40.0,5.0,27.0,80.0,0.0,0.0,25.0,0.0,22.0,99.0,22.0,18.0,91.0,55.0,0.0,0.0,0.0,18.0,0.0,13.0,0.0,24.0,50.0,38.0,0.0,0.0,0.0,0.0,35.0,17.0,0.0,35.0,0.0,34.0,86.0,7.0,3.0,31.0,87.0,0.0,15.0,6.0,3.0,0.0,14.0,28.0,0.0,39.0,17.0,39.0,33.0,78.0,0.0,9.0,26.0,11.0,0.0,23.0,80.0,86.0,0.0,5.0,5.0,23.0,23.0,40.0,40.0,1.0,87.0,0.0,1.0,5.0,83.0
2017-46,48.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,22.0,24.0,39.0,0.0,16.0,0.0,59.0,10.0,11.0,0.0,1.0,52.0,40.0,0.0,40.0,5.0,27.0,80.0,0.0,0.0,25.0,0.0,22.0,99.0,22.0,18.0,91.0,55.0,0.0,0.0,0.0,18.0,0.0,13.0,0.0,24.0,50.0,38.0,0.0,0.0,0.0,0.0,35.0,17.0,0.0,35.0,0.0,34.0,86.0,7.0,3.0,31.0,87.0,0.0,15.0,6.0,3.0,0.0,14.0,28.0,0.0,39.0,17.0,39.0,33.0,78.0,0.0,9.0,26.0,11.0,0.0,23.0,80.0,86.0,0.0,5.0,5.0,23.0,23.0,40.0,40.0,1.0,87.0,0.0,1.0,5.0,83.0
2017-47,48.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,22.0,24.0,39.0,0.0,16.0,0.0,59.0,10.0,11.0,0.0,1.0,52.0,40.0,0.0,40.0,5.0,27.0,80.0,0.0,0.0,25.0,0.0,22.0,99.0,22.0,18.0,91.0,55.0,0.0,0.0,0.0,18.0,0.0,13.0,0.0,24.0,50.0,38.0,0.0,0.0,0.0,0.0,35.0,17.0,0.0,35.0,0.0,34.0,86.0,7.0,3.0,31.0,87.0,0.0,15.0,6.0,3.0,0.0,14.0,28.0,0.0,39.0,17.0,39.0,33.0,78.0,0.0,9.0,26.0,11.0,0.0,23.0,80.0,86.0,0.0,5.0,5.0,23.0,23.0,40.0,40.0,1.0,87.0,0.0,1.0,5.0,83.0
2017-48,48.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,22.0,24.0,39.0,0.0,16.0,0.0,59.0,10.0,11.0,0.0,1.0,52.0,40.0,0.0,40.0,5.0,27.0,80.0,0.0,0.0,25.0,0.0,22.0,99.0,22.0,18.0,91.0,55.0,0.0,0.0,0.0,18.0,0.0,13.0,0.0,24.0,50.0,38.0,0.0,0.0,0.0,0.0,35.0,17.0,0.0,35.0,0.0,34.0,86.0,7.0,3.0,31.0,87.0,0.0,15.0,6.0,3.0,0.0,14.0,28.0,0.0,39.0,17.0,39.0,33.0,78.0,0.0,9.0,26.0,11.0,0.0,23.0,80.0,86.0,0.0,5.0,5.0,23.0,23.0,40.0,40.0,1.0,87.0,0.0,1.0,5.0,83.0
2017-49,23.0,0.0,19.0,0.0,0.0,0.0,0.0,22.0,22.0,23.0,23.0,0.0,15.0,0.0,66.0,5.0,7.0,0.0,0.0,26.0,20.0,0.0,21.0,5.0,10.0,41.0,0.0,0.0,8.0,11.0,11.0,16.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,17.0,10.0,0.0,13.0,33.0,38.0,0.0,0.0,0.0,0.0,0.0,34.0,17.0,0.0,0.0,0.0,50.0,17.0,0.0,10.0,68.0,0.0,3.0,3.0,0.0,0.0,0.0,41.0,0.0,22.0,11.0,11.0,0.0,30.0,8.0,8.0,17.0,22.0,0.0,11.0,34.0,77.0,0.0,2.0,0.0,11.0,33.0,23.0,39.0,1.0,65.0,0.0,1.0,5.0,40.0
2017-50,23.0,0.0,19.0,0.0,0.0,0.0,0.0,22.0,22.0,23.0,23.0,0.0,15.0,0.0,66.0,5.0,7.0,0.0,0.0,26.0,20.0,0.0,21.0,5.0,10.0,41.0,0.0,0.0,8.0,11.0,11.0,16.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,17.0,10.0,0.0,13.0,33.0,38.0,0.0,0.0,0.0,0.0,0.0,34.0,17.0,0.0,0.0,0.0,50.0,17.0,0.0,10.0,68.0,0.0,3.0,3.0,0.0,0.0,0.0,41.0,0.0,22.0,11.0,11.0,0.0,30.0,8.0,8.0,17.0,22.0,0.0,11.0,34.0,77.0,0.0,2.0,0.0,11.0,33.0,23.0,39.0,1.0,65.0,0.0,1.0,5.0,40.0
2017-51,23.0,0.0,19.0,0.0,0.0,0.0,0.0,22.0,22.0,23.0,23.0,0.0,15.0,0.0,66.0,5.0,7.0,0.0,0.0,26.0,20.0,0.0,21.0,5.0,10.0,41.0,0.0,0.0,8.0,11.0,11.0,16.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,17.0,10.0,0.0,13.0,33.0,38.0,0.0,0.0,0.0,0.0,0.0,34.0,17.0,0.0,0.0,0.0,50.0,17.0,0.0,10.0,68.0,0.0,3.0,3.0,0.0,0.0,0.0,41.0,0.0,22.0,11.0,11.0,0.0,30.0,8.0,8.0,17.0,22.0,0.0,11.0,34.0,77.0,0.0,2.0,0.0,11.0,33.0,23.0,39.0,1.0,65.0,0.0,1.0,5.0,40.0
2017-52,23.0,0.0,19.0,0.0,0.0,0.0,0.0,22.0,22.0,23.0,23.0,0.0,15.0,0.0,66.0,5.0,7.0,0.0,0.0,26.0,20.0,0.0,21.0,5.0,10.0,41.0,0.0,0.0,8.0,11.0,11.0,16.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,17.0,17.0,10.0,0.0,13.0,33.0,38.0,0.0,0.0,0.0,0.0,0.0,34.0,17.0,0.0,0.0,0.0,50.0,17.0,0.0,10.0,68.0,0.0,3.0,3.0,0.0,0.0,0.0,41.0,0.0,22.0,11.0,11.0,0.0,30.0,8.0,8.0,17.0,22.0,0.0,11.0,34.0,77.0,0.0,2.0,0.0,11.0,33.0,23.0,39.0,1.0,65.0,0.0,1.0,5.0,40.0
2018-01,19.0,0.0,19.0,0.0,0.0,0.0,0.0,16.0,16.0,15.0,15.0,0.0,0.0,0.0,53.0,2.0,4.0,0.0,1.0,18.0,7.0,0.0,8.0,0.0,26.0,32.0,0.0,0.0,8.0,0.0,11.0,21.0,11.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,6.0,32.0,19.0,0.0,0.0,0.0,17.0,33.0,50.0,0.0,0.0,0.0,0.0,82.0,3.0,3.0,13.0,43.0,0.0,11.0,0.0,0.0,0.0,0.0,27.0,0.0,11.0,0.0,0.0,0.0,21.0,0.0,0.0,8.0,11.0,0.0,44.0,11.0,64.0,0.0,4.0,0.0,11.0,0.0,11.0,16.0,1.0,77.0,0.0,1.0,0.0,45.0
2018-02,19.0,0.0,19.0,0.0,0.0,0.0,0.0,16.0,16.0,15.0,15.0,0.0,0.0,0.0,53.0,2.0,4.0,0.0,1.0,18.0,7.0,0.0,8.0,0.0,26.0,32.0,0.0,0.0,8.0,0.0,11.0,21.0,11.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,6.0,32.0,19.0,0.0,0.0,0.0,17.0,33.0,50.0,0.0,0.0,0.0,0.0,82.0,3.0,3.0,13.0,43.0,0.0,11.0,0.0,0.0,0.0,0.0,27.0,0.0,11.0,0.0,0.0,0.0,21.0,0.0,0.0,8.0,11.0,0.0,44.0,11.0,64.0,0.0,4.0,0.0,11.0,0.0,11.0,16.0,1.0,77.0,0.0,1.0,0.0,45.0
2018-03,19.0,0.0,19.0,0.0,0.0,0.0,0.0,16.0,16.0,15.0,15.0,0.0,0.0,0.0,53.0,2.0,4.0,0.0,1.0,18.0,7.0,0.0,8.0,0.0,26.0,32.0,0.0,0.0,8.0,0.0,11.0,21.0,11.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,6.0,32.0,19.0,0.0,0.0,0.0,17.0,33.0,50.0,0.0,0.0,0.0,0.0,82.0,3.0,3.0,13.0,43.0,0.0,11.0,0.0,0.0,0.0,0.0,27.0,0.0,11.0,0.0,0.0,0.0,21.0,0.0,0.0,8.0,11.0,0.0,44.0,11.0,64.0,0.0,4.0,0.0,11.0,0.0,11.0,16.0,1.0,77.0,0.0,1.0,0.0,45.0
2018-04,19.0,0.0,19.0,0.0,0.0,0.0,0.0,16.0,16.0,15.0,15.0,0.0,0.0,0.0,53.0,2.0,4.0,0.0,1.0,18.0,7.0,0.0,8.0,0.0,26.0,32.0,0.0,0.0,8.0,0.0,11.0,21.0,11.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,6.0,32.0,19.0,0.0,0.0,0.0,17.0,33.0,50.0,0.0,0.0,0.0,0.0,82.0,3.0,3.0,13.0,43.0,0.0,11.0,0.0,0.0,0.0,0.0,27.0,0.0,11.0,0.0,0.0,0.0,21.0,0.0,0.0,8.0,11.0,0.0,44.0,11.0,64.0,0.0,4.0,0.0,11.0,0.0,11.0,16.0,1.0,77.0,0.0,1.0,0.0,45.0
