date,flu,treating flu,medicine for the flu,high fever,is the flu contagious,get over the flu,medicine for flu,how to get rid of the flu,fever cough,pneumonia,fever flu,flu type a,normal body,signs of flu,symptoms of the flu,cold or flu,stomach flu,flu 2018,cold versus flu,incubation period for flu,how long flu,treating the flu,flu treatments,flu complications,flu contagious,contagious flu,how to treat flu,flu fever,symptoms of bronchitis,cure the flu,flu vs cold,flu contagious period,bronchitis,flu test,signs of the flu,the flu virus,flu cough,treat flu,ear thermometer,taking temperature,treatment for flu,over the counter flu,reduce a fever,flu and cold,fight the flu,flu vs. cold,cure flu,human temperature,how to treat the flu,flu length,remedies for flu,how long does flu last,break a fever,flu shots,symptoms of flu,treat the flu,flu headache,flu report,incubation period for the flu,influenza a and b,how long is the flu contagious,normal body temperature,tamiflu,flu germs,flu lasts,thermoscan,flu treatment,is flu contagious,flu care,flu children,swine flu,cold vs flu,flu like symptoms,flu recovery,flu versus cold,exposed to flu,body temperature,influenza type a,flu medicine,symptoms,flu texas,the flu symptoms,flu shot,flu or cold,the flu,cold vs. flu,flu a symptoms,flu in children,do i have the flu,i have the flu,influenza incubation period,flu season,oscillococcinum,what is the flu,low body,remedies for the flu
2017-22,4.0,1.0,2.0,44.0,2.0,0.0,3.0,1.0,26.0,34.0,1.0,0.0,6.0,2.0,3.0,1.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,5.0,3.0,0.0,1.0,0.0,30.0,4.0,4.0,3.0,3.0,5.0,16.0,21.0,3.0,1.0,2.0,10.0,1.0,0.0,6.0,29.0,4.0,0.0,0.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,44.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,0.0,1.0,0.0,3.0,2.0,5.0,29.0,0.0
2017-23,5.0,1.0,2.0,43.0,1.0,0.0,4.0,1.0,23.0,27.0,1.0,0.0,5.0,2.0,3.0,1.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,23.0,5.0,2.0,3.0,2.0,8.0,11.0,11.0,3.0,2.0,2.0,12.0,0.0,0.0,8.0,39.0,8.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,51.0,0.0,0.0,68.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,39.0,2.0
2017-24,5.0,1.0,2.0,43.0,1.0,0.0,4.0,1.0,23.0,27.0,1.0,0.0,5.0,2.0,3.0,1.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,23.0,5.0,2.0,3.0,2.0,8.0,11.0,11.0,3.0,2.0,2.0,12.0,0.0,0.0,8.0,39.0,8.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,51.0,0.0,0.0,68.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,39.0,2.0
2017-25,5.0,1.0,2.0,43.0,1.0,0.0,4.0,1.0,23.0,27.0,1.0,0.0,5.0,2.0,3.0,1.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,23.0,5.0,2.0,3.0,2.0,8.0,11.0,11.0,3.0,2.0,2.0,12.0,0.0,0.0,8.0,39.0,8.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,51.0,0.0,0.0,68.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,39.0,2.0
2017-26,5.0,1.0,2.0,43.0,1.0,0.0,4.0,1.0,23.0,27.0,1.0,0.0,5.0,2.0,3.0,1.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,23.0,5.0,2.0,3.0,2.0,8.0,11.0,11.0,3.0,2.0,2.0,12.0,0.0,0.0,8.0,39.0,8.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,4.0,2.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,51.0,0.0,0.0,68.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,39.0,2.0
2017-27,5.0,1.0,3.0,54.0,3.0,3.0,3.0,1.0,11.0,29.0,2.0,0.0,5.0,1.0,3.0,2.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,2.0,0.0,1.0,0.0,23.0,4.0,0.0,2.0,1.0,7.0,12.0,13.0,2.0,1.0,1.0,17.0,1.0,0.0,7.0,32.0,7.0,0.0,2.0,2.0,4.0,6.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,47.0,0.0,0.0,57.0,0.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,0.0,6.0,1.0,5.0,24.0,1.0
2017-28,5.0,1.0,3.0,54.0,3.0,3.0,3.0,1.0,11.0,29.0,2.0,0.0,5.0,1.0,3.0,2.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,2.0,0.0,1.0,0.0,23.0,4.0,0.0,2.0,1.0,7.0,12.0,13.0,2.0,1.0,1.0,17.0,1.0,0.0,7.0,32.0,7.0,0.0,2.0,2.0,4.0,6.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,47.0,0.0,0.0,57.0,0.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,0.0,6.0,1.0,5.0,24.0,1.0
2017-29,5.0,1.0,3.0,54.0,3.0,3.0,3.0,1.0,11.0,29.0,2.0,0.0,5.0,1.0,3.0,2.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,2.0,0.0,1.0,0.0,23.0,4.0,0.0,2.0,1.0,7.0,12.0,13.0,2.0,1.0,1.0,17.0,1.0,0.0,7.0,32.0,7.0,0.0,2.0,2.0,4.0,6.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,47.0,0.0,0.0,57.0,0.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,0.0,6.0,1.0,5.0,24.0,1.0
2017-30,5.0,1.0,3.0,54.0,3.0,3.0,3.0,1.0,11.0,29.0,2.0,0.0,5.0,1.0,3.0,2.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,2.0,0.0,1.0,0.0,23.0,4.0,0.0,2.0,1.0,7.0,12.0,13.0,2.0,1.0,1.0,17.0,1.0,0.0,7.0,32.0,7.0,0.0,2.0,2.0,4.0,6.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,47.0,0.0,0.0,57.0,0.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,0.0,6.0,1.0,5.0,24.0,1.0
2017-31,5.0,1.0,3.0,54.0,3.0,3.0,3.0,1.0,11.0,29.0,2.0,0.0,5.0,1.0,3.0,2.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,2.0,0.0,1.0,0.0,23.0,4.0,0.0,2.0,1.0,7.0,12.0,13.0,2.0,1.0,1.0,17.0,1.0,0.0,7.0,32.0,7.0,0.0,2.0,2.0,4.0,6.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,47.0,0.0,0.0,57.0,0.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,0.0,6.0,1.0,5.0,24.0,1.0
2017-32,12.0,1.0,0.0,42.0,3.0,0.0,8.0,1.0,23.0,36.0,2.0,0.0,7.0,2.0,4.0,1.0,34.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,3.0,1.0,8.0,3.0,0.0,1.0,0.0,37.0,7.0,1.0,3.0,5.0,12.0,21.0,21.0,8.0,2.0,2.0,29.0,2.0,0.0,14.0,78.0,7.0,1.0,4.0,6.0,3.0,17.0,6.0,0.0,1.0,3.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,1.0,17.0,2.0,7.0,1.0,3.0,2.0,5.0,0.0,0.0,1.0,62.0,0.0,0.0,62.0,0.0,1.0,12.0,0.0,7.0,0.0,6.0,0.0,2.0,3.0,0.0,10.0,1.0,11.0,37.0,1.0
2017-33,12.0,1.0,0.0,42.0,3.0,0.0,8.0,1.0,23.0,36.0,2.0,0.0,7.0,2.0,4.0,1.0,34.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,3.0,1.0,8.0,3.0,0.0,1.0,0.0,37.0,7.0,1.0,3.0,5.0,12.0,21.0,21.0,8.0,2.0,2.0,29.0,2.0,0.0,14.0,78.0,7.0,1.0,4.0,6.0,3.0,17.0,6.0,0.0,1.0,3.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,1.0,17.0,2.0,7.0,1.0,3.0,2.0,5.0,0.0,0.0,1.0,62.0,0.0,0.0,62.0,0.0,1.0,12.0,0.0,7.0,0.0,6.0,0.0,2.0,3.0,0.0,10.0,1.0,11.0,37.0,1.0
2017-34,12.0,1.0,0.0,42.0,3.0,0.0,8.0,1.0,23.0,36.0,2.0,0.0,7.0,2.0,4.0,1.0,34.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,3.0,1.0,8.0,3.0,0.0,1.0,0.0,37.0,7.0,1.0,3.0,5.0,12.0,21.0,21.0,8.0,2.0,2.0,29.0,2.0,0.0,14.0,78.0,7.0,1.0,4.0,6.0,3.0,17.0,6.0,0.0,1.0,3.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,1.0,17.0,2.0,7.0,1.0,3.0,2.0,5.0,0.0,0.0,1.0,62.0,0.0,0.0,62.0,0.0,1.0,12.0,0.0,7.0,0.0,6.0,0.0,2.0,3.0,0.0,10.0,1.0,11.0,37.0,1.0
2017-35,12.0,1.0,0.0,42.0,3.0,0.0,8.0,1.0,23.0,36.0,2.0,0.0,7.0,2.0,4.0,1.0,34.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,3.0,1.0,8.0,3.0,0.0,1.0,0.0,37.0,7.0,1.0,3.0,5.0,12.0,21.0,21.0,8.0,2.0,2.0,29.0,2.0,0.0,14.0,78.0,7.0,1.0,4.0,6.0,3.0,17.0,6.0,0.0,1.0,3.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,1.0,17.0,2.0,7.0,1.0,3.0,2.0,5.0,0.0,0.0,1.0,62.0,0.0,0.0,62.0,0.0,1.0,12.0,0.0,7.0,0.0,6.0,0.0,2.0,3.0,0.0,10.0,1.0,11.0,37.0,1.0
2017-36,17.0,1.0,3.0,53.0,4.0,3.0,8.0,4.0,21.0,42.0,3.0,1.0,6.0,5.0,6.0,3.0,42.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,7.0,3.0,12.0,2.0,0.0,2.0,0.0,44.0,9.0,3.0,6.0,9.0,10.0,18.0,18.0,8.0,2.0,2.0,30.0,2.0,0.0,18.0,69.0,5.0,1.0,3.0,9.0,3.0,24.0,8.0,2.0,3.0,12.0,3.0,0.0,9.0,2.0,3.0,0.0,0.0,3.0,11.0,8.0,10.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,73.0,0.0,0.0,66.0,0.0,1.0,25.0,0.0,12.0,0.0,11.0,1.0,4.0,3.0,1.0,10.0,3.0,9.0,34.0,0.0
2017-37,17.0,1.0,3.0,53.0,4.0,3.0,8.0,4.0,21.0,42.0,3.0,1.0,6.0,5.0,6.0,3.0,42.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,7.0,3.0,12.0,2.0,0.0,2.0,0.0,44.0,9.0,3.0,6.0,9.0,10.0,18.0,18.0,8.0,2.0,2.0,30.0,2.0,0.0,18.0,69.0,5.0,1.0,3.0,9.0,3.0,24.0,8.0,2.0,3.0,12.0,3.0,0.0,9.0,2.0,3.0,0.0,0.0,3.0,11.0,8.0,10.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,73.0,0.0,0.0,66.0,0.0,1.0,25.0,0.0,12.0,0.0,11.0,1.0,4.0,3.0,1.0,10.0,3.0,9.0,34.0,0.0
2017-38,17.0,1.0,3.0,53.0,4.0,3.0,8.0,4.0,21.0,42.0,3.0,1.0,6.0,5.0,6.0,3.0,42.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,7.0,3.0,12.0,2.0,0.0,2.0,0.0,44.0,9.0,3.0,6.0,9.0,10.0,18.0,18.0,8.0,2.0,2.0,30.0,2.0,0.0,18.0,69.0,5.0,1.0,3.0,9.0,3.0,24.0,8.0,2.0,3.0,12.0,3.0,0.0,9.0,2.0,3.0,0.0,0.0,3.0,11.0,8.0,10.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,73.0,0.0,0.0,66.0,0.0,1.0,25.0,0.0,12.0,0.0,11.0,1.0,4.0,3.0,1.0,10.0,3.0,9.0,34.0,0.0
2017-39,17.0,1.0,3.0,53.0,4.0,3.0,8.0,4.0,21.0,42.0,3.0,1.0,6.0,5.0,6.0,3.0,42.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,7.0,3.0,12.0,2.0,0.0,2.0,0.0,44.0,9.0,3.0,6.0,9.0,10.0,18.0,18.0,8.0,2.0,2.0,30.0,2.0,0.0,18.0,69.0,5.0,1.0,3.0,9.0,3.0,24.0,8.0,2.0,3.0,12.0,3.0,0.0,9.0,2.0,3.0,0.0,0.0,3.0,11.0,8.0,10.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,73.0,0.0,0.0,66.0,0.0,1.0,25.0,0.0,12.0,0.0,11.0,1.0,4.0,3.0,1.0,10.0,3.0,9.0,34.0,0.0
2017-40,17.0,1.0,3.0,53.0,4.0,3.0,8.0,4.0,21.0,42.0,3.0,1.0,6.0,5.0,6.0,3.0,42.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,7.0,3.0,12.0,2.0,0.0,2.0,0.0,44.0,9.0,3.0,6.0,9.0,10.0,18.0,18.0,8.0,2.0,2.0,30.0,2.0,0.0,18.0,69.0,5.0,1.0,3.0,9.0,3.0,24.0,8.0,2.0,3.0,12.0,3.0,0.0,9.0,2.0,3.0,0.0,0.0,3.0,11.0,8.0,10.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,73.0,0.0,0.0,66.0,0.0,1.0,25.0,0.0,12.0,0.0,11.0,1.0,4.0,3.0,1.0,10.0,3.0,9.0,34.0,0.0
2017-41,17.0,3.0,3.0,64.0,14.0,3.0,17.0,3.0,54.0,50.0,6.0,1.0,7.0,8.0,12.0,5.0,54.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,17.0,16.0,1.0,22.0,6.0,1.0,3.0,0.0,56.0,14.0,6.0,10.0,12.0,26.0,21.0,26.0,11.0,4.0,5.0,42.0,1.0,0.0,18.0,52.0,6.0,1.0,2.0,19.0,6.0,16.0,14.0,0.0,1.0,3.0,0.0,0.0,18.0,3.0,10.0,0.0,0.0,3.0,10.0,10.0,13.0,2.0,3.0,4.0,6.0,0.0,1.0,5.0,86.0,0.0,0.0,62.0,0.0,2.0,13.0,0.0,12.0,0.0,11.0,3.0,4.0,5.0,1.0,7.0,3.0,15.0,42.0,1.0
2017-42,17.0,3.0,3.0,64.0,14.0,3.0,17.0,3.0,54.0,50.0,6.0,1.0,7.0,8.0,12.0,5.0,54.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,17.0,16.0,1.0,22.0,6.0,1.0,3.0,0.0,56.0,14.0,6.0,10.0,12.0,26.0,21.0,26.0,11.0,4.0,5.0,42.0,1.0,0.0,18.0,52.0,6.0,1.0,2.0,19.0,6.0,16.0,14.0,0.0,1.0,3.0,0.0,0.0,18.0,3.0,10.0,0.0,0.0,3.0,10.0,10.0,13.0,2.0,3.0,4.0,6.0,0.0,1.0,5.0,86.0,0.0,0.0,62.0,0.0,2.0,13.0,0.0,12.0,0.0,11.0,3.0,4.0,5.0,1.0,7.0,3.0,15.0,42.0,1.0
2017-43,17.0,3.0,3.0,64.0,14.0,3.0,17.0,3.0,54.0,50.0,6.0,1.0,7.0,8.0,12.0,5.0,54.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,17.0,16.0,1.0,22.0,6.0,1.0,3.0,0.0,56.0,14.0,6.0,10.0,12.0,26.0,21.0,26.0,11.0,4.0,5.0,42.0,1.0,0.0,18.0,52.0,6.0,1.0,2.0,19.0,6.0,16.0,14.0,0.0,1.0,3.0,0.0,0.0,18.0,3.0,10.0,0.0,0.0,3.0,10.0,10.0,13.0,2.0,3.0,4.0,6.0,0.0,1.0,5.0,86.0,0.0,0.0,62.0,0.0,2.0,13.0,0.0,12.0,0.0,11.0,3.0,4.0,5.0,1.0,7.0,3.0,15.0,42.0,1.0
2017-44,17.0,3.0,3.0,64.0,14.0,3.0,17.0,3.0,54.0,50.0,6.0,1.0,7.0,8.0,12.0,5.0,54.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,17.0,16.0,1.0,22.0,6.0,1.0,3.0,0.0,56.0,14.0,6.0,10.0,12.0,26.0,21.0,26.0,11.0,4.0,5.0,42.0,1.0,0.0,18.0,52.0,6.0,1.0,2.0,19.0,6.0,16.0,14.0,0.0,1.0,3.0,0.0,0.0,18.0,3.0,10.0,0.0,0.0,3.0,10.0,10.0,13.0,2.0,3.0,4.0,6.0,0.0,1.0,5.0,86.0,0.0,0.0,62.0,0.0,2.0,13.0,0.0,12.0,0.0,11.0,3.0,4.0,5.0,1.0,7.0,3.0,15.0,42.0,1.0
2017-45,41.0,3.0,13.0,99.0,56.0,15.0,33.0,13.0,96.0,74.0,12.0,8.0,8.0,19.0,26.0,12.0,81.0,1.0,0.0,3.0,32.0,1.0,2.0,2.0,63.0,59.0,6.0,47.0,7.0,1.0,6.0,1.0,81.0,46.0,16.0,20.0,38.0,52.0,33.0,17.0,24.0,14.0,5.0,77.0,2.0,0.0,55.0,82.0,21.0,3.0,10.0,53.0,20.0,11.0,32.0,3.0,5.0,25.0,16.0,13.0,73.0,5.0,44.0,1.0,0.0,2.0,24.0,85.0,25.0,3.0,5.0,9.0,7.0,2.0,1.0,9.0,91.0,0.0,1.0,68.0,1.0,6.0,14.0,1.0,40.0,0.0,33.0,7.0,5.0,13.0,0.0,13.0,24.0,42.0,45.0,6.0
2017-46,41.0,3.0,13.0,99.0,56.0,15.0,33.0,13.0,96.0,74.0,12.0,8.0,8.0,19.0,26.0,12.0,81.0,1.0,0.0,3.0,32.0,1.0,2.0,2.0,63.0,59.0,6.0,47.0,7.0,1.0,6.0,1.0,81.0,46.0,16.0,20.0,38.0,52.0,33.0,17.0,24.0,14.0,5.0,77.0,2.0,0.0,55.0,82.0,21.0,3.0,10.0,53.0,20.0,11.0,32.0,3.0,5.0,25.0,16.0,13.0,73.0,5.0,44.0,1.0,0.0,2.0,24.0,85.0,25.0,3.0,5.0,9.0,7.0,2.0,1.0,9.0,91.0,0.0,1.0,68.0,1.0,6.0,14.0,1.0,40.0,0.0,33.0,7.0,5.0,13.0,0.0,13.0,24.0,42.0,45.0,6.0
2017-47,41.0,3.0,13.0,99.0,56.0,15.0,33.0,13.0,96.0,74.0,12.0,8.0,8.0,19.0,26.0,12.0,81.0,1.0,0.0,3.0,32.0,1.0,2.0,2.0,63.0,59.0,6.0,47.0,7.0,1.0,6.0,1.0,81.0,46.0,16.0,20.0,38.0,52.0,33.0,17.0,24.0,14.0,5.0,77.0,2.0,0.0,55.0,82.0,21.0,3.0,10.0,53.0,20.0,11.0,32.0,3.0,5.0,25.0,16.0,13.0,73.0,5.0,44.0,1.0,0.0,2.0,24.0,85.0,25.0,3.0,5.0,9.0,7.0,2.0,1.0,9.0,91.0,0.0,1.0,68.0,1.0,6.0,14.0,1.0,40.0,0.0,33.0,7.0,5.0,13.0,0.0,13.0,24.0,42.0,45.0,6.0
2017-48,41.0,3.0,13.0,99.0,56.0,15.0,33.0,13.0,96.0,74.0,12.0,8.0,8.0,19.0,26.0,12.0,81.0,1.0,0.0,3.0,32.0,1.0,2.0,2.0,63.0,59.0,6.0,47.0,7.0,1.0,6.0,1.0,81.0,46.0,16.0,20.0,38.0,52.0,33.0,17.0,24.0,14.0,5.0,77.0,2.0,0.0,55.0,82.0,21.0,3.0,10.0,53.0,20.0,11.0,32.0,3.0,5.0,25.0,16.0,13.0,73.0,5.0,44.0,1.0,0.0,2.0,24.0,85.0,25.0,3.0,5.0,9.0,7.0,2.0,1.0,9.0,91.0,0.0,1.0,68.0,1.0,6.0,14.0,1.0,40.0,0.0,33.0,7.0,5.0,13.0,0.0,13.0,24.0,42.0,45.0,6.0
2017-49,76.0,8.0,14.0,95.0,55.0,14.0,50.0,16.0,78.0,86.0,23.0,14.0,9.0,63.0,51.0,16.0,92.0,76.0,1.0,3.0,45.0,0.0,4.0,7.0,62.0,63.0,8.0,91.0,7.0,1.0,10.0,2.0,76.0,98.0,27.0,35.0,66.0,69.0,35.0,30.0,35.0,22.0,3.0,90.0,5.0,0.0,67.0,86.0,50.0,3.0,20.0,74.0,11.0,19.0,85.0,5.0,10.0,35.0,19.0,38.0,58.0,2.0,88.0,1.0,0.0,5.0,50.0,76.0,53.0,10.0,6.0,17.0,9.0,5.0,3.0,14.0,100.0,0.0,1.0,81.0,3.0,8.0,14.0,1.0,74.0,0.0,97.0,22.0,14.0,20.0,1.0,65.0,55.0,87.0,51.0,5.0
2017-50,76.0,8.0,14.0,95.0,55.0,14.0,50.0,16.0,78.0,86.0,23.0,14.0,9.0,63.0,51.0,16.0,92.0,76.0,1.0,3.0,45.0,0.0,4.0,7.0,62.0,63.0,8.0,91.0,7.0,1.0,10.0,2.0,76.0,98.0,27.0,35.0,66.0,69.0,35.0,30.0,35.0,22.0,3.0,90.0,5.0,0.0,67.0,86.0,50.0,3.0,20.0,74.0,11.0,19.0,85.0,5.0,10.0,35.0,19.0,38.0,58.0,2.0,88.0,1.0,0.0,5.0,50.0,76.0,53.0,10.0,6.0,17.0,9.0,5.0,3.0,14.0,100.0,0.0,1.0,81.0,3.0,8.0,14.0,1.0,74.0,0.0,97.0,22.0,14.0,20.0,1.0,65.0,55.0,87.0,51.0,5.0
2017-51,76.0,8.0,14.0,95.0,55.0,14.0,50.0,16.0,78.0,86.0,23.0,14.0,9.0,63.0,51.0,16.0,92.0,76.0,1.0,3.0,45.0,0.0,4.0,7.0,62.0,63.0,8.0,91.0,7.0,1.0,10.0,2.0,76.0,98.0,27.0,35.0,66.0,69.0,35.0,30.0,35.0,22.0,3.0,90.0,5.0,0.0,67.0,86.0,50.0,3.0,20.0,74.0,11.0,19.0,85.0,5.0,10.0,35.0,19.0,38.0,58.0,2.0,88.0,1.0,0.0,5.0,50.0,76.0,53.0,10.0,6.0,17.0,9.0,5.0,3.0,14.0,100.0,0.0,1.0,81.0,3.0,8.0,14.0,1.0,74.0,0.0,97.0,22.0,14.0,20.0,1.0,65.0,55.0,87.0,51.0,5.0
2017-52,76.0,8.0,14.0,95.0,55.0,14.0,50.0,16.0,78.0,86.0,23.0,14.0,9.0,63.0,51.0,16.0,92.0,76.0,1.0,3.0,45.0,0.0,4.0,7.0,62.0,63.0,8.0,91.0,7.0,1.0,10.0,2.0,76.0,98.0,27.0,35.0,66.0,69.0,35.0,30.0,35.0,22.0,3.0,90.0,5.0,0.0,67.0,86.0,50.0,3.0,20.0,74.0,11.0,19.0,85.0,5.0,10.0,35.0,19.0,38.0,58.0,2.0,88.0,1.0,0.0,5.0,50.0,76.0,53.0,10.0,6.0,17.0,9.0,5.0,3.0,14.0,100.0,0.0,1.0,81.0,3.0,8.0,14.0,1.0,74.0,0.0,97.0,22.0,14.0,20.0,1.0,65.0,55.0,87.0,51.0,5.0
2018-01,76.0,8.0,14.0,95.0,55.0,14.0,50.0,16.0,78.0,86.0,23.0,14.0,9.0,63.0,51.0,16.0,92.0,76.0,1.0,3.0,45.0,0.0,4.0,7.0,62.0,63.0,8.0,91.0,7.0,1.0,10.0,2.0,76.0,98.0,27.0,35.0,66.0,69.0,35.0,30.0,35.0,22.0,3.0,90.0,5.0,0.0,67.0,86.0,50.0,3.0,20.0,74.0,11.0,19.0,85.0,5.0,10.0,35.0,19.0,38.0,58.0,2.0,88.0,1.0,0.0,5.0,50.0,76.0,53.0,10.0,6.0,17.0,9.0,5.0,3.0,14.0,100.0,0.0,1.0,81.0,3.0,8.0,14.0,1.0,74.0,0.0,97.0,22.0,14.0,20.0,1.0,65.0,55.0,87.0,51.0,5.0
2018-02,76.0,8.0,14.0,95.0,55.0,14.0,50.0,16.0,78.0,86.0,23.0,14.0,9.0,63.0,51.0,16.0,92.0,76.0,1.0,3.0,45.0,0.0,4.0,7.0,62.0,63.0,8.0,91.0,7.0,1.0,10.0,2.0,76.0,98.0,27.0,35.0,66.0,69.0,35.0,30.0,35.0,22.0,3.0,90.0,5.0,0.0,67.0,86.0,50.0,3.0,20.0,74.0,11.0,19.0,85.0,5.0,10.0,35.0,19.0,38.0,58.0,2.0,88.0,1.0,0.0,5.0,50.0,76.0,53.0,10.0,6.0,17.0,9.0,5.0,3.0,14.0,100.0,0.0,1.0,81.0,3.0,8.0,14.0,1.0,74.0,0.0,97.0,22.0,14.0,20.0,1.0,65.0,55.0,87.0,51.0,5.0
2018-03,76.0,8.0,14.0,95.0,55.0,14.0,50.0,16.0,78.0,86.0,23.0,14.0,9.0,63.0,51.0,16.0,92.0,76.0,1.0,3.0,45.0,0.0,4.0,7.0,62.0,63.0,8.0,91.0,7.0,1.0,10.0,2.0,76.0,98.0,27.0,35.0,66.0,69.0,35.0,30.0,35.0,22.0,3.0,90.0,5.0,0.0,67.0,86.0,50.0,3.0,20.0,74.0,11.0,19.0,85.0,5.0,10.0,35.0,19.0,38.0,58.0,2.0,88.0,1.0,0.0,5.0,50.0,76.0,53.0,10.0,6.0,17.0,9.0,5.0,3.0,14.0,100.0,0.0,1.0,81.0,3.0,8.0,14.0,1.0,74.0,0.0,97.0,22.0,14.0,20.0,1.0,65.0,55.0,87.0,51.0,5.0
