date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,2018 flu,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,sc flu,symptoms of the flu,tamiflu,treatment for flu,exposed to flu,flu contagious,flu length,flu in sc,get over the flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature
2017-19,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,8.0,0.0,4.0,0.0,0.0,0.0,12.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,4.0,0.0,0.0,61.0,0.0,0.0,56.0,7.0,0.0,0.0,3.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
2017-20,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,8.0,0.0,4.0,0.0,0.0,0.0,12.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,4.0,0.0,0.0,61.0,0.0,0.0,56.0,7.0,0.0,0.0,3.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
2017-21,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,8.0,0.0,4.0,0.0,0.0,0.0,12.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,4.0,0.0,0.0,61.0,0.0,0.0,56.0,7.0,0.0,0.0,3.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
2017-22,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,8.0,0.0,4.0,0.0,0.0,0.0,12.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,4.0,0.0,0.0,61.0,0.0,0.0,56.0,7.0,0.0,0.0,3.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
2017-23,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,38.0,0.0,6.0,1.0,4.0,0.0,0.0,10.0,0.0,21.0,0.0,8.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,44.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,31.0
2017-24,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,38.0,0.0,6.0,1.0,4.0,0.0,0.0,10.0,0.0,21.0,0.0,8.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,44.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,31.0
2017-25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,38.0,0.0,6.0,1.0,4.0,0.0,0.0,10.0,0.0,21.0,0.0,8.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,44.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,31.0
2017-26,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,38.0,0.0,6.0,1.0,4.0,0.0,0.0,10.0,0.0,21.0,0.0,8.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,44.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,31.0
2017-27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,11.0,27.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,8.0,0.0,32.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,16.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,27.0,0.0,0.0,0.0,3.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,23.0
2017-28,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,11.0,27.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,8.0,0.0,32.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,16.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,27.0,0.0,0.0,0.0,3.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,23.0
2017-29,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,11.0,27.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,8.0,0.0,32.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,16.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,27.0,0.0,0.0,0.0,3.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,23.0
2017-30,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,11.0,27.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,8.0,0.0,32.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,16.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,27.0,0.0,0.0,0.0,3.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,23.0
2017-31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,11.0,27.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,8.0,0.0,32.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,16.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,27.0,0.0,0.0,0.0,3.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,23.0
2017-32,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,5.0,32.0,0.0,8.0,0.0,33.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,32.0,7.0,0.0,0.0,8.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,5.0,38.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,61.0,7.0,0.0,0.0,0.0,7.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,2.0,27.0,7.0,0.0,0.0,0.0,60.0
2017-33,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,5.0,32.0,0.0,8.0,0.0,33.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,32.0,7.0,0.0,0.0,8.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,5.0,38.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,61.0,7.0,0.0,0.0,0.0,7.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,2.0,27.0,7.0,0.0,0.0,0.0,60.0
2017-34,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,5.0,32.0,0.0,8.0,0.0,33.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,32.0,7.0,0.0,0.0,8.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,5.0,38.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,61.0,7.0,0.0,0.0,0.0,7.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,2.0,27.0,7.0,0.0,0.0,0.0,60.0
2017-35,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,5.0,32.0,0.0,8.0,0.0,33.0,0.0,0.0,10.0,0.0,0.0,0.0,11.0,32.0,7.0,0.0,0.0,8.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,5.0,38.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,61.0,7.0,0.0,0.0,0.0,7.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,2.0,27.0,7.0,0.0,0.0,0.0,60.0
2017-36,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,11.0,1.0,8.0,0.0,3.0,0.0,0.0,3.0,5.0,39.0,5.0,5.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,34.0,0.0,0.0,0.0,8.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,10.0,3.0,13.0,7.0,53.0,7.0,0.0,0.0,0.0,63.0,0.0,0.0,49.0,0.0,7.0,0.0,5.0,13.0,0.0,9.0,1.0,2.0,1.0,3.0,5.0,0.0,8.0,0.0,7.0,5.0,0.0,16.0,6.0,6.0,6.0,4.0,54.0
2017-37,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,11.0,1.0,8.0,0.0,3.0,0.0,0.0,3.0,5.0,39.0,5.0,5.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,34.0,0.0,0.0,0.0,8.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,10.0,3.0,13.0,7.0,53.0,7.0,0.0,0.0,0.0,63.0,0.0,0.0,49.0,0.0,7.0,0.0,5.0,13.0,0.0,9.0,1.0,2.0,1.0,3.0,5.0,0.0,8.0,0.0,7.0,5.0,0.0,16.0,6.0,6.0,6.0,4.0,54.0
2017-38,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,11.0,1.0,8.0,0.0,3.0,0.0,0.0,3.0,5.0,39.0,5.0,5.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,34.0,0.0,0.0,0.0,8.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,10.0,3.0,13.0,7.0,53.0,7.0,0.0,0.0,0.0,63.0,0.0,0.0,49.0,0.0,7.0,0.0,5.0,13.0,0.0,9.0,1.0,2.0,1.0,3.0,5.0,0.0,8.0,0.0,7.0,5.0,0.0,16.0,6.0,6.0,6.0,4.0,54.0
2017-39,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,4.0,2.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,11.0,1.0,8.0,0.0,3.0,0.0,0.0,3.0,5.0,39.0,5.0,5.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,34.0,0.0,0.0,0.0,8.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,10.0,3.0,13.0,7.0,53.0,7.0,0.0,0.0,0.0,63.0,0.0,0.0,49.0,0.0,7.0,0.0,5.0,13.0,0.0,9.0,1.0,2.0,1.0,3.0,5.0,0.0,8.0,0.0,7.0,5.0,0.0,16.0,6.0,6.0,6.0,4.0,54.0
2017-40,14.0,0.0,12.0,0.0,0.0,0.0,7.0,4.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,60.0,6.0,1.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,4.0,1.0,7.0,0.0,5.0,0.0,3.0,7.0,11.0,27.0,0.0,8.0,1.0,39.0,0.0,1.0,19.0,19.0,19.0,0.0,14.0,52.0,0.0,0.0,8.0,8.0,0.0,24.0,55.0,16.0,0.0,24.0,3.0,11.0,5.0,26.0,16.0,51.0,9.0,4.0,0.0,0.0,61.0,0.0,0.0,47.0,7.0,13.0,0.0,3.0,19.0,3.0,4.0,4.0,4.0,0.0,3.0,11.0,0.0,9.0,0.0,2.0,7.0,0.0,16.0,7.0,0.0,13.0,4.0,81.0
2017-41,14.0,0.0,12.0,0.0,0.0,0.0,7.0,4.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,60.0,6.0,1.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,4.0,1.0,7.0,0.0,5.0,0.0,3.0,7.0,11.0,27.0,0.0,8.0,1.0,39.0,0.0,1.0,19.0,19.0,19.0,0.0,14.0,52.0,0.0,0.0,8.0,8.0,0.0,24.0,55.0,16.0,0.0,24.0,3.0,11.0,5.0,26.0,16.0,51.0,9.0,4.0,0.0,0.0,61.0,0.0,0.0,47.0,7.0,13.0,0.0,3.0,19.0,3.0,4.0,4.0,4.0,0.0,3.0,11.0,0.0,9.0,0.0,2.0,7.0,0.0,16.0,7.0,0.0,13.0,4.0,81.0
2017-42,14.0,0.0,12.0,0.0,0.0,0.0,7.0,4.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,60.0,6.0,1.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,4.0,1.0,7.0,0.0,5.0,0.0,3.0,7.0,11.0,27.0,0.0,8.0,1.0,39.0,0.0,1.0,19.0,19.0,19.0,0.0,14.0,52.0,0.0,0.0,8.0,8.0,0.0,24.0,55.0,16.0,0.0,24.0,3.0,11.0,5.0,26.0,16.0,51.0,9.0,4.0,0.0,0.0,61.0,0.0,0.0,47.0,7.0,13.0,0.0,3.0,19.0,3.0,4.0,4.0,4.0,0.0,3.0,11.0,0.0,9.0,0.0,2.0,7.0,0.0,16.0,7.0,0.0,13.0,4.0,81.0
2017-43,14.0,0.0,12.0,0.0,0.0,0.0,7.0,4.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,60.0,6.0,1.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,4.0,1.0,7.0,0.0,5.0,0.0,3.0,7.0,11.0,27.0,0.0,8.0,1.0,39.0,0.0,1.0,19.0,19.0,19.0,0.0,14.0,52.0,0.0,0.0,8.0,8.0,0.0,24.0,55.0,16.0,0.0,24.0,3.0,11.0,5.0,26.0,16.0,51.0,9.0,4.0,0.0,0.0,61.0,0.0,0.0,47.0,7.0,13.0,0.0,3.0,19.0,3.0,4.0,4.0,4.0,0.0,3.0,11.0,0.0,9.0,0.0,2.0,7.0,0.0,16.0,7.0,0.0,13.0,4.0,81.0
2017-44,14.0,0.0,12.0,0.0,0.0,0.0,7.0,4.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,60.0,6.0,1.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,4.0,1.0,7.0,0.0,5.0,0.0,3.0,7.0,11.0,27.0,0.0,8.0,1.0,39.0,0.0,1.0,19.0,19.0,19.0,0.0,14.0,52.0,0.0,0.0,8.0,8.0,0.0,24.0,55.0,16.0,0.0,24.0,3.0,11.0,5.0,26.0,16.0,51.0,9.0,4.0,0.0,0.0,61.0,0.0,0.0,47.0,7.0,13.0,0.0,3.0,19.0,3.0,4.0,4.0,4.0,0.0,3.0,11.0,0.0,9.0,0.0,2.0,7.0,0.0,16.0,7.0,0.0,13.0,4.0,81.0
2017-45,20.0,12.0,0.0,0.0,12.0,7.0,5.0,7.0,11.0,1.0,2.0,1.0,0.0,1.0,1.0,71.0,14.0,3.0,0.0,0.0,16.0,2.0,0.0,19.0,2.0,17.0,2.0,15.0,3.0,7.0,0.0,3.0,3.0,16.0,49.0,11.0,8.0,2.0,38.0,0.0,1.0,19.0,19.0,10.0,0.0,14.0,46.0,28.0,0.0,8.0,17.0,8.0,25.0,32.0,16.0,0.0,32.0,0.0,11.0,11.0,13.0,28.0,31.0,15.0,4.0,0.0,0.0,61.0,0.0,7.0,41.0,17.0,0.0,3.0,3.0,15.0,8.0,4.0,5.0,13.0,0.0,3.0,18.0,3.0,10.0,0.0,10.0,12.0,2.0,27.0,20.0,0.0,7.0,0.0,50.0
2017-46,20.0,12.0,0.0,0.0,12.0,7.0,5.0,7.0,11.0,1.0,2.0,1.0,0.0,1.0,1.0,71.0,14.0,3.0,0.0,0.0,16.0,2.0,0.0,19.0,2.0,17.0,2.0,15.0,3.0,7.0,0.0,3.0,3.0,16.0,49.0,11.0,8.0,2.0,38.0,0.0,1.0,19.0,19.0,10.0,0.0,14.0,46.0,28.0,0.0,8.0,17.0,8.0,25.0,32.0,16.0,0.0,32.0,0.0,11.0,11.0,13.0,28.0,31.0,15.0,4.0,0.0,0.0,61.0,0.0,7.0,41.0,17.0,0.0,3.0,3.0,15.0,8.0,4.0,5.0,13.0,0.0,3.0,18.0,3.0,10.0,0.0,10.0,12.0,2.0,27.0,20.0,0.0,7.0,0.0,50.0
2017-47,20.0,12.0,0.0,0.0,12.0,7.0,5.0,7.0,11.0,1.0,2.0,1.0,0.0,1.0,1.0,71.0,14.0,3.0,0.0,0.0,16.0,2.0,0.0,19.0,2.0,17.0,2.0,15.0,3.0,7.0,0.0,3.0,3.0,16.0,49.0,11.0,8.0,2.0,38.0,0.0,1.0,19.0,19.0,10.0,0.0,14.0,46.0,28.0,0.0,8.0,17.0,8.0,25.0,32.0,16.0,0.0,32.0,0.0,11.0,11.0,13.0,28.0,31.0,15.0,4.0,0.0,0.0,61.0,0.0,7.0,41.0,17.0,0.0,3.0,3.0,15.0,8.0,4.0,5.0,13.0,0.0,3.0,18.0,3.0,10.0,0.0,10.0,12.0,2.0,27.0,20.0,0.0,7.0,0.0,50.0
2017-48,20.0,12.0,0.0,0.0,12.0,7.0,5.0,7.0,11.0,1.0,2.0,1.0,0.0,1.0,1.0,71.0,14.0,3.0,0.0,0.0,16.0,2.0,0.0,19.0,2.0,17.0,2.0,15.0,3.0,7.0,0.0,3.0,3.0,16.0,49.0,11.0,8.0,2.0,38.0,0.0,1.0,19.0,19.0,10.0,0.0,14.0,46.0,28.0,0.0,8.0,17.0,8.0,25.0,32.0,16.0,0.0,32.0,0.0,11.0,11.0,13.0,28.0,31.0,15.0,4.0,0.0,0.0,61.0,0.0,7.0,41.0,17.0,0.0,3.0,3.0,15.0,8.0,4.0,5.0,13.0,0.0,3.0,18.0,3.0,10.0,0.0,10.0,12.0,2.0,27.0,20.0,0.0,7.0,0.0,50.0
2017-49,16.0,0.0,0.0,0.0,13.0,5.0,4.0,0.0,20.0,1.0,2.0,0.0,0.0,1.0,1.0,67.0,10.0,2.0,0.0,0.0,18.0,0.0,0.0,12.0,3.0,11.0,3.0,11.0,1.0,5.0,0.0,3.0,3.0,5.0,38.0,11.0,11.0,2.0,14.0,0.0,0.0,10.0,10.0,0.0,0.0,22.0,65.0,14.0,0.0,0.0,0.0,13.0,8.0,41.0,0.0,0.0,16.0,0.0,11.0,5.0,16.0,15.0,17.0,7.0,7.0,0.0,0.0,58.0,0.0,0.0,38.0,7.0,7.0,0.0,0.0,11.0,3.0,8.0,8.0,15.0,1.0,3.0,24.0,0.0,6.0,5.0,8.0,10.0,3.0,17.0,7.0,7.0,13.0,10.0,66.0
2017-50,16.0,0.0,0.0,0.0,13.0,5.0,4.0,0.0,20.0,1.0,2.0,0.0,0.0,1.0,1.0,67.0,10.0,2.0,0.0,0.0,18.0,0.0,0.0,12.0,3.0,11.0,3.0,11.0,1.0,5.0,0.0,3.0,3.0,5.0,38.0,11.0,11.0,2.0,14.0,0.0,0.0,10.0,10.0,0.0,0.0,22.0,65.0,14.0,0.0,0.0,0.0,13.0,8.0,41.0,0.0,0.0,16.0,0.0,11.0,5.0,16.0,15.0,17.0,7.0,7.0,0.0,0.0,58.0,0.0,0.0,38.0,7.0,7.0,0.0,0.0,11.0,3.0,8.0,8.0,15.0,1.0,3.0,24.0,0.0,6.0,5.0,8.0,10.0,3.0,17.0,7.0,7.0,13.0,10.0,66.0
2017-51,16.0,0.0,0.0,0.0,13.0,5.0,4.0,0.0,20.0,1.0,2.0,0.0,0.0,1.0,1.0,67.0,10.0,2.0,0.0,0.0,18.0,0.0,0.0,12.0,3.0,11.0,3.0,11.0,1.0,5.0,0.0,3.0,3.0,5.0,38.0,11.0,11.0,2.0,14.0,0.0,0.0,10.0,10.0,0.0,0.0,22.0,65.0,14.0,0.0,0.0,0.0,13.0,8.0,41.0,0.0,0.0,16.0,0.0,11.0,5.0,16.0,15.0,17.0,7.0,7.0,0.0,0.0,58.0,0.0,0.0,38.0,7.0,7.0,0.0,0.0,11.0,3.0,8.0,8.0,15.0,1.0,3.0,24.0,0.0,6.0,5.0,8.0,10.0,3.0,17.0,7.0,7.0,13.0,10.0,66.0
2017-52,16.0,0.0,0.0,0.0,13.0,5.0,4.0,0.0,20.0,1.0,2.0,0.0,0.0,1.0,1.0,67.0,10.0,2.0,0.0,0.0,18.0,0.0,0.0,12.0,3.0,11.0,3.0,11.0,1.0,5.0,0.0,3.0,3.0,5.0,38.0,11.0,11.0,2.0,14.0,0.0,0.0,10.0,10.0,0.0,0.0,22.0,65.0,14.0,0.0,0.0,0.0,13.0,8.0,41.0,0.0,0.0,16.0,0.0,11.0,5.0,16.0,15.0,17.0,7.0,7.0,0.0,0.0,58.0,0.0,0.0,38.0,7.0,7.0,0.0,0.0,11.0,3.0,8.0,8.0,15.0,1.0,3.0,24.0,0.0,6.0,5.0,8.0,10.0,3.0,17.0,7.0,7.0,13.0,10.0,66.0
