date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu game,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,flu a symptoms,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,flu test,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,flu contagious,flu length,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature
2017-23,4.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,4.0,6.0,19.0,0.0,6.0,0.0,2.0,30.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,2.0,2.0,15.0,48.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,7.0,3.0,7.0,0.0,47.0,0.0,0.0,4.0,0.0,9.0,0.0,5.0,16.0,0.0,0.0,11.0,0.0,2.0,1.0,3.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,73.0,0.0,0.0,3.0,14.0,3.0,3.0,0.0,4.0,2.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,30.0,1.0,1.0,2.0,2.0,10.0,0.0,0.0,2.0,2.0,58.0
2017-24,4.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,4.0,6.0,19.0,0.0,6.0,0.0,2.0,30.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,2.0,2.0,15.0,48.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,7.0,3.0,7.0,0.0,47.0,0.0,0.0,4.0,0.0,9.0,0.0,5.0,16.0,0.0,0.0,11.0,0.0,2.0,1.0,3.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,73.0,0.0,0.0,3.0,14.0,3.0,3.0,0.0,4.0,2.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,30.0,1.0,1.0,2.0,2.0,10.0,0.0,0.0,2.0,2.0,58.0
2017-25,4.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,4.0,6.0,19.0,0.0,6.0,0.0,2.0,30.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,2.0,2.0,15.0,48.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,7.0,3.0,7.0,0.0,47.0,0.0,0.0,4.0,0.0,9.0,0.0,5.0,16.0,0.0,0.0,11.0,0.0,2.0,1.0,3.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,73.0,0.0,0.0,3.0,14.0,3.0,3.0,0.0,4.0,2.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,30.0,1.0,1.0,2.0,2.0,10.0,0.0,0.0,2.0,2.0,58.0
2017-26,4.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,4.0,6.0,19.0,0.0,6.0,0.0,2.0,30.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,2.0,2.0,15.0,48.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,7.0,3.0,7.0,0.0,47.0,0.0,0.0,4.0,0.0,9.0,0.0,5.0,16.0,0.0,0.0,11.0,0.0,2.0,1.0,3.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,73.0,0.0,0.0,3.0,14.0,3.0,3.0,0.0,4.0,2.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,30.0,1.0,1.0,2.0,2.0,10.0,0.0,0.0,2.0,2.0,58.0
2017-27,6.0,8.0,0.0,8.0,8.0,1.0,0.0,0.0,8.0,11.0,11.0,0.0,0.0,0.0,1.0,30.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,14.0,33.0,0.0,4.0,3.0,8.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,41.0,8.0,0.0,3.0,2.0,13.0,6.0,2.0,0.0,10.0,0.0,0.0,1.0,6.0,1.0,5.0,3.0,5.0,15.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,7.0,12.0,5.0,2.0,5.0,7.0,0.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,31.0,1.0,2.0,2.0,2.0,10.0,4.0,0.0,4.0,2.0,50.0
2017-28,6.0,8.0,0.0,8.0,8.0,1.0,0.0,0.0,8.0,11.0,11.0,0.0,0.0,0.0,1.0,30.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,14.0,33.0,0.0,4.0,3.0,8.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,41.0,8.0,0.0,3.0,2.0,13.0,6.0,2.0,0.0,10.0,0.0,0.0,1.0,6.0,1.0,5.0,3.0,5.0,15.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,7.0,12.0,5.0,2.0,5.0,7.0,0.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,31.0,1.0,2.0,2.0,2.0,10.0,4.0,0.0,4.0,2.0,50.0
2017-29,6.0,8.0,0.0,8.0,8.0,1.0,0.0,0.0,8.0,11.0,11.0,0.0,0.0,0.0,1.0,30.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,14.0,33.0,0.0,4.0,3.0,8.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,41.0,8.0,0.0,3.0,2.0,13.0,6.0,2.0,0.0,10.0,0.0,0.0,1.0,6.0,1.0,5.0,3.0,5.0,15.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,7.0,12.0,5.0,2.0,5.0,7.0,0.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,31.0,1.0,2.0,2.0,2.0,10.0,4.0,0.0,4.0,2.0,50.0
2017-30,6.0,8.0,0.0,8.0,8.0,1.0,0.0,0.0,8.0,11.0,11.0,0.0,0.0,0.0,1.0,30.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,14.0,33.0,0.0,4.0,3.0,8.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,41.0,8.0,0.0,3.0,2.0,13.0,6.0,2.0,0.0,10.0,0.0,0.0,1.0,6.0,1.0,5.0,3.0,5.0,15.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,7.0,12.0,5.0,2.0,5.0,7.0,0.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,31.0,1.0,2.0,2.0,2.0,10.0,4.0,0.0,4.0,2.0,50.0
2017-31,6.0,8.0,0.0,8.0,8.0,1.0,0.0,0.0,8.0,11.0,11.0,0.0,0.0,0.0,1.0,30.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,14.0,33.0,0.0,4.0,3.0,8.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,41.0,8.0,0.0,3.0,2.0,13.0,6.0,2.0,0.0,10.0,0.0,0.0,1.0,6.0,1.0,5.0,3.0,5.0,15.0,2.0,0.0,0.0,0.0,68.0,3.0,1.0,7.0,12.0,5.0,2.0,5.0,7.0,0.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,31.0,1.0,2.0,2.0,2.0,10.0,4.0,0.0,4.0,2.0,50.0
2017-32,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,12.0,0.0,0.0,0.0,1.0,38.0,3.0,2.0,0.0,0.0,6.0,2.0,1.0,0.0,5.0,7.0,1.0,8.0,1.0,0.0,0.0,4.0,20.0,40.0,9.0,8.0,5.0,30.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,49.0,3.0,0.0,3.0,0.0,2.0,2.0,11.0,26.0,0.0,0.0,10.0,1.0,6.0,3.0,6.0,3.0,1.0,25.0,4.0,0.0,0.0,0.0,67.0,4.0,1.0,4.0,22.0,0.0,7.0,2.0,5.0,2.0,0.0,12.0,4.0,1.0,0.0,4.0,0.0,46.0,1.0,1.0,2.0,3.0,9.0,3.0,0.0,5.0,0.0,55.0
2017-33,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,12.0,0.0,0.0,0.0,1.0,38.0,3.0,2.0,0.0,0.0,6.0,2.0,1.0,0.0,5.0,7.0,1.0,8.0,1.0,0.0,0.0,4.0,20.0,40.0,9.0,8.0,5.0,30.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,49.0,3.0,0.0,3.0,0.0,2.0,2.0,11.0,26.0,0.0,0.0,10.0,1.0,6.0,3.0,6.0,3.0,1.0,25.0,4.0,0.0,0.0,0.0,67.0,4.0,1.0,4.0,22.0,0.0,7.0,2.0,5.0,2.0,0.0,12.0,4.0,1.0,0.0,4.0,0.0,46.0,1.0,1.0,2.0,3.0,9.0,3.0,0.0,5.0,0.0,55.0
2017-34,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,12.0,0.0,0.0,0.0,1.0,38.0,3.0,2.0,0.0,0.0,6.0,2.0,1.0,0.0,5.0,7.0,1.0,8.0,1.0,0.0,0.0,4.0,20.0,40.0,9.0,8.0,5.0,30.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,49.0,3.0,0.0,3.0,0.0,2.0,2.0,11.0,26.0,0.0,0.0,10.0,1.0,6.0,3.0,6.0,3.0,1.0,25.0,4.0,0.0,0.0,0.0,67.0,4.0,1.0,4.0,22.0,0.0,7.0,2.0,5.0,2.0,0.0,12.0,4.0,1.0,0.0,4.0,0.0,46.0,1.0,1.0,2.0,3.0,9.0,3.0,0.0,5.0,0.0,55.0
2017-35,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,12.0,0.0,0.0,0.0,1.0,38.0,3.0,2.0,0.0,0.0,6.0,2.0,1.0,0.0,5.0,7.0,1.0,8.0,1.0,0.0,0.0,4.0,20.0,40.0,9.0,8.0,5.0,30.0,0.0,0.0,0.0,6.0,9.0,3.0,0.0,49.0,3.0,0.0,3.0,0.0,2.0,2.0,11.0,26.0,0.0,0.0,10.0,1.0,6.0,3.0,6.0,3.0,1.0,25.0,4.0,0.0,0.0,0.0,67.0,4.0,1.0,4.0,22.0,0.0,7.0,2.0,5.0,2.0,0.0,12.0,4.0,1.0,0.0,4.0,0.0,46.0,1.0,1.0,2.0,3.0,9.0,3.0,0.0,5.0,0.0,55.0
2017-36,14.0,8.0,24.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,16.0,0.0,0.0,0.0,1.0,51.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,0.0,8.0,6.0,1.0,8.0,1.0,2.0,0.0,2.0,16.0,61.0,3.0,15.0,6.0,45.0,0.0,0.0,0.0,9.0,10.0,3.0,0.0,40.0,13.0,0.0,5.0,0.0,10.0,8.0,6.0,48.0,10.0,0.0,10.0,1.0,10.0,2.0,11.0,6.0,3.0,36.0,4.0,0.0,0.0,0.0,70.0,5.0,0.0,10.0,16.0,2.0,9.0,2.0,5.0,2.0,2.0,15.0,5.0,3.0,1.0,4.0,0.0,46.0,1.0,1.0,5.0,3.0,8.0,3.0,1.0,2.0,2.0,66.0
2017-37,14.0,8.0,24.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,16.0,0.0,0.0,0.0,1.0,51.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,0.0,8.0,6.0,1.0,8.0,1.0,2.0,0.0,2.0,16.0,61.0,3.0,15.0,6.0,45.0,0.0,0.0,0.0,9.0,10.0,3.0,0.0,40.0,13.0,0.0,5.0,0.0,10.0,8.0,6.0,48.0,10.0,0.0,10.0,1.0,10.0,2.0,11.0,6.0,3.0,36.0,4.0,0.0,0.0,0.0,70.0,5.0,0.0,10.0,16.0,2.0,9.0,2.0,5.0,2.0,2.0,15.0,5.0,3.0,1.0,4.0,0.0,46.0,1.0,1.0,5.0,3.0,8.0,3.0,1.0,2.0,2.0,66.0
2017-38,14.0,8.0,24.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,16.0,0.0,0.0,0.0,1.0,51.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,0.0,8.0,6.0,1.0,8.0,1.0,2.0,0.0,2.0,16.0,61.0,3.0,15.0,6.0,45.0,0.0,0.0,0.0,9.0,10.0,3.0,0.0,40.0,13.0,0.0,5.0,0.0,10.0,8.0,6.0,48.0,10.0,0.0,10.0,1.0,10.0,2.0,11.0,6.0,3.0,36.0,4.0,0.0,0.0,0.0,70.0,5.0,0.0,10.0,16.0,2.0,9.0,2.0,5.0,2.0,2.0,15.0,5.0,3.0,1.0,4.0,0.0,46.0,1.0,1.0,5.0,3.0,8.0,3.0,1.0,2.0,2.0,66.0
2017-39,14.0,8.0,24.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,16.0,0.0,0.0,0.0,1.0,51.0,5.0,1.0,0.0,0.0,10.0,1.0,1.0,0.0,8.0,6.0,1.0,8.0,1.0,2.0,0.0,2.0,16.0,61.0,3.0,15.0,6.0,45.0,0.0,0.0,0.0,9.0,10.0,3.0,0.0,40.0,13.0,0.0,5.0,0.0,10.0,8.0,6.0,48.0,10.0,0.0,10.0,1.0,10.0,2.0,11.0,6.0,3.0,36.0,4.0,0.0,0.0,0.0,70.0,5.0,0.0,10.0,16.0,2.0,9.0,2.0,5.0,2.0,2.0,15.0,5.0,3.0,1.0,4.0,0.0,46.0,1.0,1.0,5.0,3.0,8.0,3.0,1.0,2.0,2.0,66.0
2017-40,14.0,8.0,8.0,0.0,0.0,1.0,0.0,1.0,14.0,11.0,17.0,0.0,6.0,0.0,2.0,56.0,5.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,8.0,7.0,2.0,9.0,0.0,2.0,0.0,2.0,26.0,57.0,3.0,13.0,6.0,28.0,0.0,0.0,0.0,10.0,9.0,11.0,0.0,57.0,10.0,3.0,8.0,0.0,8.0,4.0,2.0,43.0,0.0,0.0,15.0,1.0,10.0,3.0,15.0,6.0,4.0,21.0,6.0,0.0,0.0,0.0,68.0,5.0,1.0,13.0,20.0,5.0,12.0,5.0,9.0,2.0,6.0,13.0,5.0,4.0,0.0,10.0,0.0,60.0,0.0,3.0,5.0,6.0,10.0,3.0,0.0,3.0,2.0,73.0
2017-41,14.0,8.0,8.0,0.0,0.0,1.0,0.0,1.0,14.0,11.0,17.0,0.0,6.0,0.0,2.0,56.0,5.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,8.0,7.0,2.0,9.0,0.0,2.0,0.0,2.0,26.0,57.0,3.0,13.0,6.0,28.0,0.0,0.0,0.0,10.0,9.0,11.0,0.0,57.0,10.0,3.0,8.0,0.0,8.0,4.0,2.0,43.0,0.0,0.0,15.0,1.0,10.0,3.0,15.0,6.0,4.0,21.0,6.0,0.0,0.0,0.0,68.0,5.0,1.0,13.0,20.0,5.0,12.0,5.0,9.0,2.0,6.0,13.0,5.0,4.0,0.0,10.0,0.0,60.0,0.0,3.0,5.0,6.0,10.0,3.0,0.0,3.0,2.0,73.0
2017-42,14.0,8.0,8.0,0.0,0.0,1.0,0.0,1.0,14.0,11.0,17.0,0.0,6.0,0.0,2.0,56.0,5.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,8.0,7.0,2.0,9.0,0.0,2.0,0.0,2.0,26.0,57.0,3.0,13.0,6.0,28.0,0.0,0.0,0.0,10.0,9.0,11.0,0.0,57.0,10.0,3.0,8.0,0.0,8.0,4.0,2.0,43.0,0.0,0.0,15.0,1.0,10.0,3.0,15.0,6.0,4.0,21.0,6.0,0.0,0.0,0.0,68.0,5.0,1.0,13.0,20.0,5.0,12.0,5.0,9.0,2.0,6.0,13.0,5.0,4.0,0.0,10.0,0.0,60.0,0.0,3.0,5.0,6.0,10.0,3.0,0.0,3.0,2.0,73.0
2017-43,14.0,8.0,8.0,0.0,0.0,1.0,0.0,1.0,14.0,11.0,17.0,0.0,6.0,0.0,2.0,56.0,5.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,8.0,7.0,2.0,9.0,0.0,2.0,0.0,2.0,26.0,57.0,3.0,13.0,6.0,28.0,0.0,0.0,0.0,10.0,9.0,11.0,0.0,57.0,10.0,3.0,8.0,0.0,8.0,4.0,2.0,43.0,0.0,0.0,15.0,1.0,10.0,3.0,15.0,6.0,4.0,21.0,6.0,0.0,0.0,0.0,68.0,5.0,1.0,13.0,20.0,5.0,12.0,5.0,9.0,2.0,6.0,13.0,5.0,4.0,0.0,10.0,0.0,60.0,0.0,3.0,5.0,6.0,10.0,3.0,0.0,3.0,2.0,73.0
2017-44,14.0,8.0,8.0,0.0,0.0,1.0,0.0,1.0,14.0,11.0,17.0,0.0,6.0,0.0,2.0,56.0,5.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,8.0,7.0,2.0,9.0,0.0,2.0,0.0,2.0,26.0,57.0,3.0,13.0,6.0,28.0,0.0,0.0,0.0,10.0,9.0,11.0,0.0,57.0,10.0,3.0,8.0,0.0,8.0,4.0,2.0,43.0,0.0,0.0,15.0,1.0,10.0,3.0,15.0,6.0,4.0,21.0,6.0,0.0,0.0,0.0,68.0,5.0,1.0,13.0,20.0,5.0,12.0,5.0,9.0,2.0,6.0,13.0,5.0,4.0,0.0,10.0,0.0,60.0,0.0,3.0,5.0,6.0,10.0,3.0,0.0,3.0,2.0,73.0
2017-45,23.0,8.0,20.0,16.0,12.0,0.0,2.0,5.0,11.0,11.0,28.0,6.0,61.0,0.0,2.0,69.0,17.0,3.0,0.0,0.0,19.0,3.0,0.0,0.0,29.0,20.0,3.0,11.0,2.0,5.0,6.0,3.0,50.0,51.0,13.0,35.0,32.0,19.0,1.0,0.0,1.0,14.0,20.0,7.0,0.0,59.0,21.0,0.0,22.0,0.0,31.0,6.0,6.0,63.0,15.0,10.0,24.0,2.0,17.0,11.0,24.0,21.0,6.0,22.0,8.0,1.0,0.0,0.0,66.0,11.0,1.0,30.0,21.0,3.0,35.0,5.0,8.0,4.0,21.0,25.0,6.0,2.0,5.0,36.0,0.0,81.0,2.0,3.0,5.0,4.0,24.0,9.0,0.0,9.0,4.0,78.0
2017-46,23.0,8.0,20.0,16.0,12.0,0.0,2.0,5.0,11.0,11.0,28.0,6.0,61.0,0.0,2.0,69.0,17.0,3.0,0.0,0.0,19.0,3.0,0.0,0.0,29.0,20.0,3.0,11.0,2.0,5.0,6.0,3.0,50.0,51.0,13.0,35.0,32.0,19.0,1.0,0.0,1.0,14.0,20.0,7.0,0.0,59.0,21.0,0.0,22.0,0.0,31.0,6.0,6.0,63.0,15.0,10.0,24.0,2.0,17.0,11.0,24.0,21.0,6.0,22.0,8.0,1.0,0.0,0.0,66.0,11.0,1.0,30.0,21.0,3.0,35.0,5.0,8.0,4.0,21.0,25.0,6.0,2.0,5.0,36.0,0.0,81.0,2.0,3.0,5.0,4.0,24.0,9.0,0.0,9.0,4.0,78.0
2017-47,23.0,8.0,20.0,16.0,12.0,0.0,2.0,5.0,11.0,11.0,28.0,6.0,61.0,0.0,2.0,69.0,17.0,3.0,0.0,0.0,19.0,3.0,0.0,0.0,29.0,20.0,3.0,11.0,2.0,5.0,6.0,3.0,50.0,51.0,13.0,35.0,32.0,19.0,1.0,0.0,1.0,14.0,20.0,7.0,0.0,59.0,21.0,0.0,22.0,0.0,31.0,6.0,6.0,63.0,15.0,10.0,24.0,2.0,17.0,11.0,24.0,21.0,6.0,22.0,8.0,1.0,0.0,0.0,66.0,11.0,1.0,30.0,21.0,3.0,35.0,5.0,8.0,4.0,21.0,25.0,6.0,2.0,5.0,36.0,0.0,81.0,2.0,3.0,5.0,4.0,24.0,9.0,0.0,9.0,4.0,78.0
2017-48,23.0,8.0,20.0,16.0,12.0,0.0,2.0,5.0,11.0,11.0,28.0,6.0,61.0,0.0,2.0,69.0,17.0,3.0,0.0,0.0,19.0,3.0,0.0,0.0,29.0,20.0,3.0,11.0,2.0,5.0,6.0,3.0,50.0,51.0,13.0,35.0,32.0,19.0,1.0,0.0,1.0,14.0,20.0,7.0,0.0,59.0,21.0,0.0,22.0,0.0,31.0,6.0,6.0,63.0,15.0,10.0,24.0,2.0,17.0,11.0,24.0,21.0,6.0,22.0,8.0,1.0,0.0,0.0,66.0,11.0,1.0,30.0,21.0,3.0,35.0,5.0,8.0,4.0,21.0,25.0,6.0,2.0,5.0,36.0,0.0,81.0,2.0,3.0,5.0,4.0,24.0,9.0,0.0,9.0,4.0,78.0
2017-49,16.0,0.0,24.0,8.0,8.0,1.0,0.0,4.0,4.0,0.0,32.0,5.0,27.0,0.0,2.0,54.0,9.0,3.0,0.0,0.0,17.0,4.0,0.0,0.0,14.0,15.0,1.0,12.0,1.0,4.0,1.0,4.0,28.0,60.0,17.0,10.0,17.0,13.0,0.0,0.0,0.0,17.0,8.0,13.0,0.0,42.0,23.0,0.0,16.0,2.0,24.0,2.0,12.0,57.0,0.0,9.0,29.0,2.0,11.0,6.0,20.0,11.0,3.0,10.0,5.0,0.0,0.0,0.0,69.0,5.0,1.0,19.0,16.0,8.0,16.0,0.0,11.0,2.0,7.0,23.0,5.0,3.0,2.0,13.0,1.0,63.0,1.0,1.0,5.0,6.0,20.0,8.0,0.0,11.0,5.0,65.0
2017-50,16.0,0.0,24.0,8.0,8.0,1.0,0.0,4.0,4.0,0.0,32.0,5.0,27.0,0.0,2.0,54.0,9.0,3.0,0.0,0.0,17.0,4.0,0.0,0.0,14.0,15.0,1.0,12.0,1.0,4.0,1.0,4.0,28.0,60.0,17.0,10.0,17.0,13.0,0.0,0.0,0.0,17.0,8.0,13.0,0.0,42.0,23.0,0.0,16.0,2.0,24.0,2.0,12.0,57.0,0.0,9.0,29.0,2.0,11.0,6.0,20.0,11.0,3.0,10.0,5.0,0.0,0.0,0.0,69.0,5.0,1.0,19.0,16.0,8.0,16.0,0.0,11.0,2.0,7.0,23.0,5.0,3.0,2.0,13.0,1.0,63.0,1.0,1.0,5.0,6.0,20.0,8.0,0.0,11.0,5.0,65.0
2017-51,16.0,0.0,24.0,8.0,8.0,1.0,0.0,4.0,4.0,0.0,32.0,5.0,27.0,0.0,2.0,54.0,9.0,3.0,0.0,0.0,17.0,4.0,0.0,0.0,14.0,15.0,1.0,12.0,1.0,4.0,1.0,4.0,28.0,60.0,17.0,10.0,17.0,13.0,0.0,0.0,0.0,17.0,8.0,13.0,0.0,42.0,23.0,0.0,16.0,2.0,24.0,2.0,12.0,57.0,0.0,9.0,29.0,2.0,11.0,6.0,20.0,11.0,3.0,10.0,5.0,0.0,0.0,0.0,69.0,5.0,1.0,19.0,16.0,8.0,16.0,0.0,11.0,2.0,7.0,23.0,5.0,3.0,2.0,13.0,1.0,63.0,1.0,1.0,5.0,6.0,20.0,8.0,0.0,11.0,5.0,65.0
2017-52,16.0,0.0,24.0,8.0,8.0,1.0,0.0,4.0,4.0,0.0,32.0,5.0,27.0,0.0,2.0,54.0,9.0,3.0,0.0,0.0,17.0,4.0,0.0,0.0,14.0,15.0,1.0,12.0,1.0,4.0,1.0,4.0,28.0,60.0,17.0,10.0,17.0,13.0,0.0,0.0,0.0,17.0,8.0,13.0,0.0,42.0,23.0,0.0,16.0,2.0,24.0,2.0,12.0,57.0,0.0,9.0,29.0,2.0,11.0,6.0,20.0,11.0,3.0,10.0,5.0,0.0,0.0,0.0,69.0,5.0,1.0,19.0,16.0,8.0,16.0,0.0,11.0,2.0,7.0,23.0,5.0,3.0,2.0,13.0,1.0,63.0,1.0,1.0,5.0,6.0,20.0,8.0,0.0,11.0,5.0,65.0
2018-01,8.0,0.0,16.0,8.0,0.0,0.0,1.0,1.0,8.0,11.0,5.0,0.0,0.0,0.0,1.0,44.0,3.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,5.0,7.0,2.0,9.0,0.0,3.0,1.0,1.0,23.0,63.0,3.0,9.0,3.0,3.0,7.0,0.0,0.0,6.0,9.0,3.0,0.0,52.0,6.0,3.0,8.0,0.0,8.0,4.0,6.0,24.0,9.0,19.0,10.0,1.0,10.0,7.0,10.0,4.0,3.0,8.0,4.0,0.0,0.0,0.0,70.0,7.0,1.0,6.0,17.0,2.0,5.0,2.0,5.0,2.0,0.0,8.0,5.0,5.0,1.0,2.0,1.0,56.0,1.0,2.0,3.0,1.0,9.0,2.0,0.0,3.0,3.0,59.0
2018-02,8.0,0.0,16.0,8.0,0.0,0.0,1.0,1.0,8.0,11.0,5.0,0.0,0.0,0.0,1.0,44.0,3.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,5.0,7.0,2.0,9.0,0.0,3.0,1.0,1.0,23.0,63.0,3.0,9.0,3.0,3.0,7.0,0.0,0.0,6.0,9.0,3.0,0.0,52.0,6.0,3.0,8.0,0.0,8.0,4.0,6.0,24.0,9.0,19.0,10.0,1.0,10.0,7.0,10.0,4.0,3.0,8.0,4.0,0.0,0.0,0.0,70.0,7.0,1.0,6.0,17.0,2.0,5.0,2.0,5.0,2.0,0.0,8.0,5.0,5.0,1.0,2.0,1.0,56.0,1.0,2.0,3.0,1.0,9.0,2.0,0.0,3.0,3.0,59.0
2018-03,8.0,0.0,16.0,8.0,0.0,0.0,1.0,1.0,8.0,11.0,5.0,0.0,0.0,0.0,1.0,44.0,3.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,5.0,7.0,2.0,9.0,0.0,3.0,1.0,1.0,23.0,63.0,3.0,9.0,3.0,3.0,7.0,0.0,0.0,6.0,9.0,3.0,0.0,52.0,6.0,3.0,8.0,0.0,8.0,4.0,6.0,24.0,9.0,19.0,10.0,1.0,10.0,7.0,10.0,4.0,3.0,8.0,4.0,0.0,0.0,0.0,70.0,7.0,1.0,6.0,17.0,2.0,5.0,2.0,5.0,2.0,0.0,8.0,5.0,5.0,1.0,2.0,1.0,56.0,1.0,2.0,3.0,1.0,9.0,2.0,0.0,3.0,3.0,59.0
2018-04,8.0,0.0,16.0,8.0,0.0,0.0,1.0,1.0,8.0,11.0,5.0,0.0,0.0,0.0,1.0,44.0,3.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,5.0,7.0,2.0,9.0,0.0,3.0,1.0,1.0,23.0,63.0,3.0,9.0,3.0,3.0,7.0,0.0,0.0,6.0,9.0,3.0,0.0,52.0,6.0,3.0,8.0,0.0,8.0,4.0,6.0,24.0,9.0,19.0,10.0,1.0,10.0,7.0,10.0,4.0,3.0,8.0,4.0,0.0,0.0,0.0,70.0,7.0,1.0,6.0,17.0,2.0,5.0,2.0,5.0,2.0,0.0,8.0,5.0,5.0,1.0,2.0,1.0,56.0,1.0,2.0,3.0,1.0,9.0,2.0,0.0,3.0,3.0,59.0
