date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu shots,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,flu like symptoms,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,kentucky flu,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,fight the flu,flu a symptoms,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,tamiflu,treatment for flu,taking temperature,flu contagious,flu length,bronchitis,get over the flu,type a flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature
2017-24,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,14.0,0.0,14.0,0.0,1.0,34.0,2.0,2.0,0.0,0.0,4.0,5.0,0.0,6.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,21.0,19.0,4.0,0.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,29.0,0.0,0.0,0.0,4.0,7.0,0.0,9.0,7.0,11.0,22.0,4.0,4.0,0.0,0.0,4.0,0.0,32.0,0.0,0.0,0.0,13.0,9.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,71.0
2017-25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,14.0,0.0,14.0,0.0,1.0,34.0,2.0,2.0,0.0,0.0,4.0,5.0,0.0,6.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,21.0,19.0,4.0,0.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,29.0,0.0,0.0,0.0,4.0,7.0,0.0,9.0,7.0,11.0,22.0,4.0,4.0,0.0,0.0,4.0,0.0,32.0,0.0,0.0,0.0,13.0,9.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,71.0
2017-26,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,14.0,0.0,14.0,0.0,1.0,34.0,2.0,2.0,0.0,0.0,4.0,5.0,0.0,6.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,21.0,19.0,4.0,0.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,29.0,0.0,0.0,0.0,4.0,7.0,0.0,9.0,7.0,11.0,22.0,4.0,4.0,0.0,0.0,4.0,0.0,32.0,0.0,0.0,0.0,13.0,9.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,71.0
2017-27,8.0,17.0,0.0,17.0,0.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,2.0,33.0,3.0,3.0,0.0,0.0,5.0,6.0,0.0,7.0,0.0,5.0,27.0,0.0,0.0,0.0,3.0,24.0,3.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,12.0,0.0,4.0,3.0,5.0,12.0,7.0,0.0,0.0,0.0,4.0,0.0,52.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,39.0,0.0,8.0,9.0,4.0,4.0,6.0,6.0,0.0,0.0,0.0,41.0
2017-28,8.0,17.0,0.0,17.0,0.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,2.0,33.0,3.0,3.0,0.0,0.0,5.0,6.0,0.0,7.0,0.0,5.0,27.0,0.0,0.0,0.0,3.0,24.0,3.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,12.0,0.0,4.0,3.0,5.0,12.0,7.0,0.0,0.0,0.0,4.0,0.0,52.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,39.0,0.0,8.0,9.0,4.0,4.0,6.0,6.0,0.0,0.0,0.0,41.0
2017-29,8.0,17.0,0.0,17.0,0.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,2.0,33.0,3.0,3.0,0.0,0.0,5.0,6.0,0.0,7.0,0.0,5.0,27.0,0.0,0.0,0.0,3.0,24.0,3.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,12.0,0.0,4.0,3.0,5.0,12.0,7.0,0.0,0.0,0.0,4.0,0.0,52.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,39.0,0.0,8.0,9.0,4.0,4.0,6.0,6.0,0.0,0.0,0.0,41.0
2017-30,8.0,17.0,0.0,17.0,0.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,2.0,33.0,3.0,3.0,0.0,0.0,5.0,6.0,0.0,7.0,0.0,5.0,27.0,0.0,0.0,0.0,3.0,24.0,3.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,12.0,0.0,4.0,3.0,5.0,12.0,7.0,0.0,0.0,0.0,4.0,0.0,52.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,39.0,0.0,8.0,9.0,4.0,4.0,6.0,6.0,0.0,0.0,0.0,41.0
2017-31,8.0,17.0,0.0,17.0,0.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,2.0,33.0,3.0,3.0,0.0,0.0,5.0,6.0,0.0,7.0,0.0,5.0,27.0,0.0,0.0,0.0,3.0,24.0,3.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,12.0,0.0,4.0,3.0,5.0,12.0,7.0,0.0,0.0,0.0,4.0,0.0,52.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,39.0,0.0,8.0,9.0,4.0,4.0,6.0,6.0,0.0,0.0,0.0,41.0
2017-32,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,32.0,26.0,0.0,0.0,0.0,3.0,55.0,7.0,2.0,0.0,0.0,9.0,6.0,0.0,19.0,2.0,5.0,27.0,0.0,0.0,0.0,0.0,16.0,5.0,7.0,10.0,20.0,10.0,0.0,1.0,0.0,0.0,2.0,8.0,8.0,0.0,16.0,13.0,0.0,26.0,13.0,0.0,5.0,0.0,9.0,13.0,13.0,0.0,0.0,4.0,12.0,4.0,12.0,3.0,3.0,35.0,0.0,0.0,0.0,0.0,4.0,0.0,40.0,7.0,7.0,0.0,0.0,12.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,46.0,0.0,6.0,4.0,8.0,0.0,23.0,0.0,0.0,6.0,5.0,54.0
2017-33,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,32.0,26.0,0.0,0.0,0.0,3.0,55.0,7.0,2.0,0.0,0.0,9.0,6.0,0.0,19.0,2.0,5.0,27.0,0.0,0.0,0.0,0.0,16.0,5.0,7.0,10.0,20.0,10.0,0.0,1.0,0.0,0.0,2.0,8.0,8.0,0.0,16.0,13.0,0.0,26.0,13.0,0.0,5.0,0.0,9.0,13.0,13.0,0.0,0.0,4.0,12.0,4.0,12.0,3.0,3.0,35.0,0.0,0.0,0.0,0.0,4.0,0.0,40.0,7.0,7.0,0.0,0.0,12.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,46.0,0.0,6.0,4.0,8.0,0.0,23.0,0.0,0.0,6.0,5.0,54.0
2017-34,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,32.0,26.0,0.0,0.0,0.0,3.0,55.0,7.0,2.0,0.0,0.0,9.0,6.0,0.0,19.0,2.0,5.0,27.0,0.0,0.0,0.0,0.0,16.0,5.0,7.0,10.0,20.0,10.0,0.0,1.0,0.0,0.0,2.0,8.0,8.0,0.0,16.0,13.0,0.0,26.0,13.0,0.0,5.0,0.0,9.0,13.0,13.0,0.0,0.0,4.0,12.0,4.0,12.0,3.0,3.0,35.0,0.0,0.0,0.0,0.0,4.0,0.0,40.0,7.0,7.0,0.0,0.0,12.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,46.0,0.0,6.0,4.0,8.0,0.0,23.0,0.0,0.0,6.0,5.0,54.0
2017-35,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,32.0,26.0,0.0,0.0,0.0,3.0,55.0,7.0,2.0,0.0,0.0,9.0,6.0,0.0,19.0,2.0,5.0,27.0,0.0,0.0,0.0,0.0,16.0,5.0,7.0,10.0,20.0,10.0,0.0,1.0,0.0,0.0,2.0,8.0,8.0,0.0,16.0,13.0,0.0,26.0,13.0,0.0,5.0,0.0,9.0,13.0,13.0,0.0,0.0,4.0,12.0,4.0,12.0,3.0,3.0,35.0,0.0,0.0,0.0,0.0,4.0,0.0,40.0,7.0,7.0,0.0,0.0,12.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,46.0,0.0,6.0,4.0,8.0,0.0,23.0,0.0,0.0,6.0,5.0,54.0
2017-36,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,19.0,0.0,0.0,13.0,3.0,50.0,7.0,1.0,0.0,0.0,13.0,10.0,0.0,15.0,3.0,7.0,35.0,0.0,0.0,9.0,3.0,20.0,12.0,10.0,0.0,10.0,0.0,10.0,2.0,0.0,0.0,1.0,16.0,12.0,0.0,12.0,25.0,0.0,13.0,13.0,0.0,16.0,7.0,12.0,32.0,13.0,0.0,25.0,0.0,19.0,10.0,17.0,11.0,3.0,53.0,5.0,4.0,0.0,4.0,0.0,0.0,36.0,7.0,0.0,0.0,4.0,17.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0,15.0,17.0,0.0,6.0,11.0,0.0,0.0,5.0,66.0
2017-37,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,19.0,0.0,0.0,13.0,3.0,50.0,7.0,1.0,0.0,0.0,13.0,10.0,0.0,15.0,3.0,7.0,35.0,0.0,0.0,9.0,3.0,20.0,12.0,10.0,0.0,10.0,0.0,10.0,2.0,0.0,0.0,1.0,16.0,12.0,0.0,12.0,25.0,0.0,13.0,13.0,0.0,16.0,7.0,12.0,32.0,13.0,0.0,25.0,0.0,19.0,10.0,17.0,11.0,3.0,53.0,5.0,4.0,0.0,4.0,0.0,0.0,36.0,7.0,0.0,0.0,4.0,17.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0,15.0,17.0,0.0,6.0,11.0,0.0,0.0,5.0,66.0
2017-38,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,19.0,0.0,0.0,13.0,3.0,50.0,7.0,1.0,0.0,0.0,13.0,10.0,0.0,15.0,3.0,7.0,35.0,0.0,0.0,9.0,3.0,20.0,12.0,10.0,0.0,10.0,0.0,10.0,2.0,0.0,0.0,1.0,16.0,12.0,0.0,12.0,25.0,0.0,13.0,13.0,0.0,16.0,7.0,12.0,32.0,13.0,0.0,25.0,0.0,19.0,10.0,17.0,11.0,3.0,53.0,5.0,4.0,0.0,4.0,0.0,0.0,36.0,7.0,0.0,0.0,4.0,17.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0,15.0,17.0,0.0,6.0,11.0,0.0,0.0,5.0,66.0
2017-39,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,19.0,0.0,0.0,13.0,3.0,50.0,7.0,1.0,0.0,0.0,13.0,10.0,0.0,15.0,3.0,7.0,35.0,0.0,0.0,9.0,3.0,20.0,12.0,10.0,0.0,10.0,0.0,10.0,2.0,0.0,0.0,1.0,16.0,12.0,0.0,12.0,25.0,0.0,13.0,13.0,0.0,16.0,7.0,12.0,32.0,13.0,0.0,25.0,0.0,19.0,10.0,17.0,11.0,3.0,53.0,5.0,4.0,0.0,4.0,0.0,0.0,36.0,7.0,0.0,0.0,4.0,17.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0,15.0,17.0,0.0,6.0,11.0,0.0,0.0,5.0,66.0
2017-40,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,0.0,12.0,12.0,1.0,67.0,8.0,5.0,0.0,0.0,13.0,10.0,0.0,15.0,2.0,10.0,55.0,8.0,0.0,9.0,0.0,38.0,7.0,3.0,10.0,0.0,14.0,9.0,0.0,0.0,0.0,1.0,15.0,8.0,0.0,16.0,0.0,0.0,12.0,12.0,9.0,9.0,0.0,4.0,18.0,12.0,0.0,12.0,4.0,8.0,4.0,26.0,6.0,3.0,35.0,3.0,10.0,0.0,3.0,10.0,7.0,63.0,7.0,0.0,4.0,0.0,26.0,0.0,3.0,3.0,0.0,3.0,4.0,0.0,58.0,0.0,4.0,12.0,11.0,4.0,0.0,6.0,0.0,17.0,0.0,87.0
2017-41,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,0.0,12.0,12.0,1.0,67.0,8.0,5.0,0.0,0.0,13.0,10.0,0.0,15.0,2.0,10.0,55.0,8.0,0.0,9.0,0.0,38.0,7.0,3.0,10.0,0.0,14.0,9.0,0.0,0.0,0.0,1.0,15.0,8.0,0.0,16.0,0.0,0.0,12.0,12.0,9.0,9.0,0.0,4.0,18.0,12.0,0.0,12.0,4.0,8.0,4.0,26.0,6.0,3.0,35.0,3.0,10.0,0.0,3.0,10.0,7.0,63.0,7.0,0.0,4.0,0.0,26.0,0.0,3.0,3.0,0.0,3.0,4.0,0.0,58.0,0.0,4.0,12.0,11.0,4.0,0.0,6.0,0.0,17.0,0.0,87.0
2017-42,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,0.0,12.0,12.0,1.0,67.0,8.0,5.0,0.0,0.0,13.0,10.0,0.0,15.0,2.0,10.0,55.0,8.0,0.0,9.0,0.0,38.0,7.0,3.0,10.0,0.0,14.0,9.0,0.0,0.0,0.0,1.0,15.0,8.0,0.0,16.0,0.0,0.0,12.0,12.0,9.0,9.0,0.0,4.0,18.0,12.0,0.0,12.0,4.0,8.0,4.0,26.0,6.0,3.0,35.0,3.0,10.0,0.0,3.0,10.0,7.0,63.0,7.0,0.0,4.0,0.0,26.0,0.0,3.0,3.0,0.0,3.0,4.0,0.0,58.0,0.0,4.0,12.0,11.0,4.0,0.0,6.0,0.0,17.0,0.0,87.0
2017-43,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,0.0,12.0,12.0,1.0,67.0,8.0,5.0,0.0,0.0,13.0,10.0,0.0,15.0,2.0,10.0,55.0,8.0,0.0,9.0,0.0,38.0,7.0,3.0,10.0,0.0,14.0,9.0,0.0,0.0,0.0,1.0,15.0,8.0,0.0,16.0,0.0,0.0,12.0,12.0,9.0,9.0,0.0,4.0,18.0,12.0,0.0,12.0,4.0,8.0,4.0,26.0,6.0,3.0,35.0,3.0,10.0,0.0,3.0,10.0,7.0,63.0,7.0,0.0,4.0,0.0,26.0,0.0,3.0,3.0,0.0,3.0,4.0,0.0,58.0,0.0,4.0,12.0,11.0,4.0,0.0,6.0,0.0,17.0,0.0,87.0
2017-44,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,0.0,12.0,12.0,1.0,67.0,8.0,5.0,0.0,0.0,13.0,10.0,0.0,15.0,2.0,10.0,55.0,8.0,0.0,9.0,0.0,38.0,7.0,3.0,10.0,0.0,14.0,9.0,0.0,0.0,0.0,1.0,15.0,8.0,0.0,16.0,0.0,0.0,12.0,12.0,9.0,9.0,0.0,4.0,18.0,12.0,0.0,12.0,4.0,8.0,4.0,26.0,6.0,3.0,35.0,3.0,10.0,0.0,3.0,10.0,7.0,63.0,7.0,0.0,4.0,0.0,26.0,0.0,3.0,3.0,0.0,3.0,4.0,0.0,58.0,0.0,4.0,12.0,11.0,4.0,0.0,6.0,0.0,17.0,0.0,87.0
2017-45,46.0,17.0,0.0,17.0,0.0,4.0,4.0,4.0,9.0,19.0,0.0,58.0,13.0,2.0,79.0,30.0,6.0,0.0,0.0,46.0,41.0,0.0,53.0,12.0,39.0,75.0,9.0,0.0,26.0,3.0,79.0,17.0,10.0,24.0,34.0,64.0,0.0,0.0,0.0,1.0,2.0,12.0,12.0,0.0,12.0,45.0,13.0,25.0,13.0,5.0,44.0,19.0,9.0,38.0,13.0,0.0,13.0,6.0,35.0,25.0,43.0,26.0,3.0,28.0,13.0,77.0,0.0,0.0,7.0,7.0,43.0,22.0,18.0,6.0,10.0,43.0,10.0,9.0,46.0,0.0,3.0,32.0,2.0,89.0,2.0,52.0,19.0,17.0,31.0,23.0,0.0,0.0,6.0,11.0,77.0
2017-46,46.0,17.0,0.0,17.0,0.0,4.0,4.0,4.0,9.0,19.0,0.0,58.0,13.0,2.0,79.0,30.0,6.0,0.0,0.0,46.0,41.0,0.0,53.0,12.0,39.0,75.0,9.0,0.0,26.0,3.0,79.0,17.0,10.0,24.0,34.0,64.0,0.0,0.0,0.0,1.0,2.0,12.0,12.0,0.0,12.0,45.0,13.0,25.0,13.0,5.0,44.0,19.0,9.0,38.0,13.0,0.0,13.0,6.0,35.0,25.0,43.0,26.0,3.0,28.0,13.0,77.0,0.0,0.0,7.0,7.0,43.0,22.0,18.0,6.0,10.0,43.0,10.0,9.0,46.0,0.0,3.0,32.0,2.0,89.0,2.0,52.0,19.0,17.0,31.0,23.0,0.0,0.0,6.0,11.0,77.0
2017-47,46.0,17.0,0.0,17.0,0.0,4.0,4.0,4.0,9.0,19.0,0.0,58.0,13.0,2.0,79.0,30.0,6.0,0.0,0.0,46.0,41.0,0.0,53.0,12.0,39.0,75.0,9.0,0.0,26.0,3.0,79.0,17.0,10.0,24.0,34.0,64.0,0.0,0.0,0.0,1.0,2.0,12.0,12.0,0.0,12.0,45.0,13.0,25.0,13.0,5.0,44.0,19.0,9.0,38.0,13.0,0.0,13.0,6.0,35.0,25.0,43.0,26.0,3.0,28.0,13.0,77.0,0.0,0.0,7.0,7.0,43.0,22.0,18.0,6.0,10.0,43.0,10.0,9.0,46.0,0.0,3.0,32.0,2.0,89.0,2.0,52.0,19.0,17.0,31.0,23.0,0.0,0.0,6.0,11.0,77.0
2017-48,46.0,17.0,0.0,17.0,0.0,4.0,4.0,4.0,9.0,19.0,0.0,58.0,13.0,2.0,79.0,30.0,6.0,0.0,0.0,46.0,41.0,0.0,53.0,12.0,39.0,75.0,9.0,0.0,26.0,3.0,79.0,17.0,10.0,24.0,34.0,64.0,0.0,0.0,0.0,1.0,2.0,12.0,12.0,0.0,12.0,45.0,13.0,25.0,13.0,5.0,44.0,19.0,9.0,38.0,13.0,0.0,13.0,6.0,35.0,25.0,43.0,26.0,3.0,28.0,13.0,77.0,0.0,0.0,7.0,7.0,43.0,22.0,18.0,6.0,10.0,43.0,10.0,9.0,46.0,0.0,3.0,32.0,2.0,89.0,2.0,52.0,19.0,17.0,31.0,23.0,0.0,0.0,6.0,11.0,77.0
2017-49,19.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,0.0,0.0,13.0,13.0,3.0,60.0,11.0,2.0,0.0,0.0,20.0,19.0,0.0,17.0,3.0,24.0,26.0,0.0,0.0,9.0,0.0,29.0,14.0,10.0,10.0,39.0,29.0,10.0,0.0,0.0,1.0,3.0,16.0,8.0,0.0,20.0,25.0,0.0,38.0,13.0,0.0,21.0,5.0,7.0,38.0,13.0,0.0,0.0,4.0,25.0,20.0,14.0,11.0,7.0,10.0,6.0,15.0,0.0,0.0,7.0,7.0,29.0,7.0,7.0,0.0,8.0,14.0,4.0,7.0,14.0,1.0,3.0,7.0,0.0,73.0,0.0,17.0,19.0,9.0,7.0,11.0,0.0,0.0,0.0,5.0,72.0
2017-50,19.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,0.0,0.0,13.0,13.0,3.0,60.0,11.0,2.0,0.0,0.0,20.0,19.0,0.0,17.0,3.0,24.0,26.0,0.0,0.0,9.0,0.0,29.0,14.0,10.0,10.0,39.0,29.0,10.0,0.0,0.0,1.0,3.0,16.0,8.0,0.0,20.0,25.0,0.0,38.0,13.0,0.0,21.0,5.0,7.0,38.0,13.0,0.0,0.0,4.0,25.0,20.0,14.0,11.0,7.0,10.0,6.0,15.0,0.0,0.0,7.0,7.0,29.0,7.0,7.0,0.0,8.0,14.0,4.0,7.0,14.0,1.0,3.0,7.0,0.0,73.0,0.0,17.0,19.0,9.0,7.0,11.0,0.0,0.0,0.0,5.0,72.0
2017-51,19.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,0.0,0.0,13.0,13.0,3.0,60.0,11.0,2.0,0.0,0.0,20.0,19.0,0.0,17.0,3.0,24.0,26.0,0.0,0.0,9.0,0.0,29.0,14.0,10.0,10.0,39.0,29.0,10.0,0.0,0.0,1.0,3.0,16.0,8.0,0.0,20.0,25.0,0.0,38.0,13.0,0.0,21.0,5.0,7.0,38.0,13.0,0.0,0.0,4.0,25.0,20.0,14.0,11.0,7.0,10.0,6.0,15.0,0.0,0.0,7.0,7.0,29.0,7.0,7.0,0.0,8.0,14.0,4.0,7.0,14.0,1.0,3.0,7.0,0.0,73.0,0.0,17.0,19.0,9.0,7.0,11.0,0.0,0.0,0.0,5.0,72.0
2017-52,19.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,0.0,0.0,13.0,13.0,3.0,60.0,11.0,2.0,0.0,0.0,20.0,19.0,0.0,17.0,3.0,24.0,26.0,0.0,0.0,9.0,0.0,29.0,14.0,10.0,10.0,39.0,29.0,10.0,0.0,0.0,1.0,3.0,16.0,8.0,0.0,20.0,25.0,0.0,38.0,13.0,0.0,21.0,5.0,7.0,38.0,13.0,0.0,0.0,4.0,25.0,20.0,14.0,11.0,7.0,10.0,6.0,15.0,0.0,0.0,7.0,7.0,29.0,7.0,7.0,0.0,8.0,14.0,4.0,7.0,14.0,1.0,3.0,7.0,0.0,73.0,0.0,17.0,19.0,9.0,7.0,11.0,0.0,0.0,0.0,5.0,72.0
2018-01,12.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,4.0,12.0,0.0,0.0,12.0,1.0,62.0,5.0,4.0,0.0,0.0,10.0,10.0,0.0,15.0,3.0,11.0,47.0,0.0,0.0,8.0,0.0,28.0,5.0,7.0,0.0,24.0,10.0,10.0,13.0,0.0,0.0,0.0,23.0,16.0,0.0,16.0,37.0,0.0,0.0,0.0,0.0,20.0,14.0,9.0,12.0,0.0,0.0,0.0,0.0,15.0,8.0,17.0,6.0,3.0,5.0,5.0,7.0,0.0,0.0,11.0,0.0,53.0,11.0,0.0,0.0,4.0,17.0,0.0,3.0,7.0,3.0,2.0,4.0,0.0,63.0,0.0,9.0,7.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,51.0
2018-02,12.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,4.0,12.0,0.0,0.0,12.0,1.0,62.0,5.0,4.0,0.0,0.0,10.0,10.0,0.0,15.0,3.0,11.0,47.0,0.0,0.0,8.0,0.0,28.0,5.0,7.0,0.0,24.0,10.0,10.0,13.0,0.0,0.0,0.0,23.0,16.0,0.0,16.0,37.0,0.0,0.0,0.0,0.0,20.0,14.0,9.0,12.0,0.0,0.0,0.0,0.0,15.0,8.0,17.0,6.0,3.0,5.0,5.0,7.0,0.0,0.0,11.0,0.0,53.0,11.0,0.0,0.0,4.0,17.0,0.0,3.0,7.0,3.0,2.0,4.0,0.0,63.0,0.0,9.0,7.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,51.0
2018-03,12.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,4.0,12.0,0.0,0.0,12.0,1.0,62.0,5.0,4.0,0.0,0.0,10.0,10.0,0.0,15.0,3.0,11.0,47.0,0.0,0.0,8.0,0.0,28.0,5.0,7.0,0.0,24.0,10.0,10.0,13.0,0.0,0.0,0.0,23.0,16.0,0.0,16.0,37.0,0.0,0.0,0.0,0.0,20.0,14.0,9.0,12.0,0.0,0.0,0.0,0.0,15.0,8.0,17.0,6.0,3.0,5.0,5.0,7.0,0.0,0.0,11.0,0.0,53.0,11.0,0.0,0.0,4.0,17.0,0.0,3.0,7.0,3.0,2.0,4.0,0.0,63.0,0.0,9.0,7.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,51.0
2018-04,12.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,4.0,12.0,0.0,0.0,12.0,1.0,62.0,5.0,4.0,0.0,0.0,10.0,10.0,0.0,15.0,3.0,11.0,47.0,0.0,0.0,8.0,0.0,28.0,5.0,7.0,0.0,24.0,10.0,10.0,13.0,0.0,0.0,0.0,23.0,16.0,0.0,16.0,37.0,0.0,0.0,0.0,0.0,20.0,14.0,9.0,12.0,0.0,0.0,0.0,0.0,15.0,8.0,17.0,6.0,3.0,5.0,5.0,7.0,0.0,0.0,11.0,0.0,53.0,11.0,0.0,0.0,4.0,17.0,0.0,3.0,7.0,3.0,2.0,4.0,0.0,63.0,0.0,9.0,7.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,51.0
2018-05,12.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,4.0,12.0,0.0,0.0,12.0,1.0,62.0,5.0,4.0,0.0,0.0,10.0,10.0,0.0,15.0,3.0,11.0,47.0,0.0,0.0,8.0,0.0,28.0,5.0,7.0,0.0,24.0,10.0,10.0,13.0,0.0,0.0,0.0,23.0,16.0,0.0,16.0,37.0,0.0,0.0,0.0,0.0,20.0,14.0,9.0,12.0,0.0,0.0,0.0,0.0,15.0,8.0,17.0,6.0,3.0,5.0,5.0,7.0,0.0,0.0,11.0,0.0,53.0,11.0,0.0,0.0,4.0,17.0,0.0,3.0,7.0,3.0,2.0,4.0,0.0,63.0,0.0,9.0,7.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,51.0
