date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,flu a symptoms,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,symptoms,signs of flu,flu test,normal body,flu or cold,get rid of the flu,is flu contagious,ear thermometer,flu fever,early flu symptoms,how long is flu contagious,tamiflu,treatment for flu,taking temperature,exposed to flu,flu length,flu alabama,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,oscillococcinum,cold or flu,flu remedies,flu in alabama,flu complications,signs of the flu,how to get rid of the flu,body temperature
2017-24,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,11.0,0.0,11.0,0.0,1.0,23.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,19.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,2.0,12.0,5.0,0.0,0.0,3.0,0.0,69.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2017-25,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,11.0,0.0,11.0,0.0,1.0,23.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,19.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,2.0,12.0,5.0,0.0,0.0,3.0,0.0,69.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2017-26,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,11.0,0.0,11.0,0.0,1.0,23.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,19.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,2.0,12.0,5.0,0.0,0.0,3.0,0.0,69.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2017-27,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,15.0,0.0,0.0,0.0,1.0,28.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,21.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,27.0,2.0,0.0,5.0,16.0,8.0,0.0,0.0,2.0,0.0,65.0,0.0,0.0,27.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,19.0,0.0,2.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,53.0
2017-28,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,15.0,0.0,0.0,0.0,1.0,28.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,21.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,27.0,2.0,0.0,5.0,16.0,8.0,0.0,0.0,2.0,0.0,65.0,0.0,0.0,27.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,19.0,0.0,2.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,53.0
2017-29,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,15.0,0.0,0.0,0.0,1.0,28.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,21.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,27.0,2.0,0.0,5.0,16.0,8.0,0.0,0.0,2.0,0.0,65.0,0.0,0.0,27.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,19.0,0.0,2.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,53.0
2017-30,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,15.0,0.0,0.0,0.0,1.0,28.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,21.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,27.0,2.0,0.0,5.0,16.0,8.0,0.0,0.0,2.0,0.0,65.0,0.0,0.0,27.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,19.0,0.0,2.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,53.0
2017-31,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,15.0,0.0,0.0,0.0,1.0,28.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,21.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,27.0,2.0,0.0,5.0,16.0,8.0,0.0,0.0,2.0,0.0,65.0,0.0,0.0,27.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,19.0,0.0,2.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,53.0
2017-32,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,10.0,10.0,0.0,10.0,0.0,2.0,37.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,27.0,0.0,0.0,7.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,14.0,18.0,0.0,0.0,5.0,0.0,62.0,0.0,0.0,22.0,0.0,0.0,7.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,31.0,0.0,2.0,3.0,0.0,0.0,6.0,3.0,0.0,6.0,0.0,36.0
2017-33,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,10.0,10.0,0.0,10.0,0.0,2.0,37.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,27.0,0.0,0.0,7.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,14.0,18.0,0.0,0.0,5.0,0.0,62.0,0.0,0.0,22.0,0.0,0.0,7.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,31.0,0.0,2.0,3.0,0.0,0.0,6.0,3.0,0.0,6.0,0.0,36.0
2017-34,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,10.0,10.0,0.0,10.0,0.0,2.0,37.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,27.0,0.0,0.0,7.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,14.0,18.0,0.0,0.0,5.0,0.0,62.0,0.0,0.0,22.0,0.0,0.0,7.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,31.0,0.0,2.0,3.0,0.0,0.0,6.0,3.0,0.0,6.0,0.0,36.0
2017-35,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,10.0,10.0,0.0,10.0,0.0,2.0,37.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,8.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,27.0,0.0,0.0,7.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,14.0,18.0,0.0,0.0,5.0,0.0,62.0,0.0,0.0,22.0,0.0,0.0,7.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,31.0,0.0,2.0,3.0,0.0,0.0,6.0,3.0,0.0,6.0,0.0,36.0
2017-36,12.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,9.0,0.0,20.0,0.0,0.0,0.0,2.0,41.0,4.0,1.0,0.0,0.0,8.0,1.0,0.0,8.0,1.0,8.0,26.0,0.0,0.0,2.0,0.0,22.0,2.0,0.0,12.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,6.0,3.0,0.0,0.0,9.0,0.0,4.0,5.0,10.0,20.0,30.0,4.0,0.0,7.0,0.0,64.0,0.0,0.0,41.0,10.0,0.0,10.0,5.0,10.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,6.0,35.0,1.0,3.0,8.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,85.0
2017-37,12.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,9.0,0.0,20.0,0.0,0.0,0.0,2.0,41.0,4.0,1.0,0.0,0.0,8.0,1.0,0.0,8.0,1.0,8.0,26.0,0.0,0.0,2.0,0.0,22.0,2.0,0.0,12.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,6.0,3.0,0.0,0.0,9.0,0.0,4.0,5.0,10.0,20.0,30.0,4.0,0.0,7.0,0.0,64.0,0.0,0.0,41.0,10.0,0.0,10.0,5.0,10.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,6.0,35.0,1.0,3.0,8.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,85.0
2017-38,12.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,9.0,0.0,20.0,0.0,0.0,0.0,2.0,41.0,4.0,1.0,0.0,0.0,8.0,1.0,0.0,8.0,1.0,8.0,26.0,0.0,0.0,2.0,0.0,22.0,2.0,0.0,12.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,6.0,3.0,0.0,0.0,9.0,0.0,4.0,5.0,10.0,20.0,30.0,4.0,0.0,7.0,0.0,64.0,0.0,0.0,41.0,10.0,0.0,10.0,5.0,10.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,6.0,35.0,1.0,3.0,8.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,85.0
2017-39,12.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,9.0,0.0,20.0,0.0,0.0,0.0,2.0,41.0,4.0,1.0,0.0,0.0,8.0,1.0,0.0,8.0,1.0,8.0,26.0,0.0,0.0,2.0,0.0,22.0,2.0,0.0,12.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,6.0,3.0,0.0,0.0,9.0,0.0,4.0,5.0,10.0,20.0,30.0,4.0,0.0,7.0,0.0,64.0,0.0,0.0,41.0,10.0,0.0,10.0,5.0,10.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,6.0,35.0,1.0,3.0,8.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,85.0
2017-40,12.0,0.0,22.0,0.0,0.0,0.0,4.0,0.0,13.0,20.0,29.0,0.0,10.0,1.0,2.0,51.0,7.0,1.0,0.0,0.0,10.0,1.0,0.0,11.0,2.0,10.0,34.0,0.0,0.0,2.0,0.0,22.0,7.0,12.0,8.0,12.0,8.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,20.0,0.0,0.0,10.0,0.0,11.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,9.0,3.0,10.0,24.0,33.0,4.0,4.0,10.0,0.0,66.0,0.0,0.0,31.0,10.0,5.0,10.0,0.0,10.0,2.0,4.0,5.0,0.0,1.0,1.0,0.0,4.0,55.0,1.0,3.0,5.0,0.0,3.0,5.0,6.0,0.0,3.0,12.0,54.0
2017-41,12.0,0.0,22.0,0.0,0.0,0.0,4.0,0.0,13.0,20.0,29.0,0.0,10.0,1.0,2.0,51.0,7.0,1.0,0.0,0.0,10.0,1.0,0.0,11.0,2.0,10.0,34.0,0.0,0.0,2.0,0.0,22.0,7.0,12.0,8.0,12.0,8.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,20.0,0.0,0.0,10.0,0.0,11.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,9.0,3.0,10.0,24.0,33.0,4.0,4.0,10.0,0.0,66.0,0.0,0.0,31.0,10.0,5.0,10.0,0.0,10.0,2.0,4.0,5.0,0.0,1.0,1.0,0.0,4.0,55.0,1.0,3.0,5.0,0.0,3.0,5.0,6.0,0.0,3.0,12.0,54.0
2017-42,12.0,0.0,22.0,0.0,0.0,0.0,4.0,0.0,13.0,20.0,29.0,0.0,10.0,1.0,2.0,51.0,7.0,1.0,0.0,0.0,10.0,1.0,0.0,11.0,2.0,10.0,34.0,0.0,0.0,2.0,0.0,22.0,7.0,12.0,8.0,12.0,8.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,20.0,0.0,0.0,10.0,0.0,11.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,9.0,3.0,10.0,24.0,33.0,4.0,4.0,10.0,0.0,66.0,0.0,0.0,31.0,10.0,5.0,10.0,0.0,10.0,2.0,4.0,5.0,0.0,1.0,1.0,0.0,4.0,55.0,1.0,3.0,5.0,0.0,3.0,5.0,6.0,0.0,3.0,12.0,54.0
2017-43,12.0,0.0,22.0,0.0,0.0,0.0,4.0,0.0,13.0,20.0,29.0,0.0,10.0,1.0,2.0,51.0,7.0,1.0,0.0,0.0,10.0,1.0,0.0,11.0,2.0,10.0,34.0,0.0,0.0,2.0,0.0,22.0,7.0,12.0,8.0,12.0,8.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,20.0,0.0,0.0,10.0,0.0,11.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,9.0,3.0,10.0,24.0,33.0,4.0,4.0,10.0,0.0,66.0,0.0,0.0,31.0,10.0,5.0,10.0,0.0,10.0,2.0,4.0,5.0,0.0,1.0,1.0,0.0,4.0,55.0,1.0,3.0,5.0,0.0,3.0,5.0,6.0,0.0,3.0,12.0,54.0
2017-44,12.0,0.0,22.0,0.0,0.0,0.0,4.0,0.0,13.0,20.0,29.0,0.0,10.0,1.0,2.0,51.0,7.0,1.0,0.0,0.0,10.0,1.0,0.0,11.0,2.0,10.0,34.0,0.0,0.0,2.0,0.0,22.0,7.0,12.0,8.0,12.0,8.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,20.0,0.0,0.0,10.0,0.0,11.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,9.0,3.0,10.0,24.0,33.0,4.0,4.0,10.0,0.0,66.0,0.0,0.0,31.0,10.0,5.0,10.0,0.0,10.0,2.0,4.0,5.0,0.0,1.0,1.0,0.0,4.0,55.0,1.0,3.0,5.0,0.0,3.0,5.0,6.0,0.0,3.0,12.0,54.0
2017-45,25.0,0.0,33.0,11.0,22.0,0.0,4.0,7.0,6.0,10.0,10.0,0.0,29.0,1.0,1.0,66.0,20.0,2.0,0.0,0.0,24.0,1.0,0.0,35.0,4.0,5.0,56.0,5.0,0.0,7.0,0.0,63.0,2.0,23.0,23.0,46.0,8.0,1.0,0.0,1.0,2.0,27.0,27.0,0.0,27.0,24.0,0.0,21.0,0.0,18.0,3.0,12.0,3.0,0.0,0.0,0.0,53.0,14.0,11.0,23.0,30.0,12.0,11.0,11.0,38.0,0.0,65.0,0.0,0.0,55.0,10.0,7.0,43.0,2.0,23.0,4.0,10.0,31.0,1.0,0.0,2.0,1.0,10.0,58.0,3.0,3.0,9.0,13.0,3.0,8.0,11.0,0.0,13.0,8.0,89.0
2017-46,25.0,0.0,33.0,11.0,22.0,0.0,4.0,7.0,6.0,10.0,10.0,0.0,29.0,1.0,1.0,66.0,20.0,2.0,0.0,0.0,24.0,1.0,0.0,35.0,4.0,5.0,56.0,5.0,0.0,7.0,0.0,63.0,2.0,23.0,23.0,46.0,8.0,1.0,0.0,1.0,2.0,27.0,27.0,0.0,27.0,24.0,0.0,21.0,0.0,18.0,3.0,12.0,3.0,0.0,0.0,0.0,53.0,14.0,11.0,23.0,30.0,12.0,11.0,11.0,38.0,0.0,65.0,0.0,0.0,55.0,10.0,7.0,43.0,2.0,23.0,4.0,10.0,31.0,1.0,0.0,2.0,1.0,10.0,58.0,3.0,3.0,9.0,13.0,3.0,8.0,11.0,0.0,13.0,8.0,89.0
2017-47,25.0,0.0,33.0,11.0,22.0,0.0,4.0,7.0,6.0,10.0,10.0,0.0,29.0,1.0,1.0,66.0,20.0,2.0,0.0,0.0,24.0,1.0,0.0,35.0,4.0,5.0,56.0,5.0,0.0,7.0,0.0,63.0,2.0,23.0,23.0,46.0,8.0,1.0,0.0,1.0,2.0,27.0,27.0,0.0,27.0,24.0,0.0,21.0,0.0,18.0,3.0,12.0,3.0,0.0,0.0,0.0,53.0,14.0,11.0,23.0,30.0,12.0,11.0,11.0,38.0,0.0,65.0,0.0,0.0,55.0,10.0,7.0,43.0,2.0,23.0,4.0,10.0,31.0,1.0,0.0,2.0,1.0,10.0,58.0,3.0,3.0,9.0,13.0,3.0,8.0,11.0,0.0,13.0,8.0,89.0
2017-48,25.0,0.0,33.0,11.0,22.0,0.0,4.0,7.0,6.0,10.0,10.0,0.0,29.0,1.0,1.0,66.0,20.0,2.0,0.0,0.0,24.0,1.0,0.0,35.0,4.0,5.0,56.0,5.0,0.0,7.0,0.0,63.0,2.0,23.0,23.0,46.0,8.0,1.0,0.0,1.0,2.0,27.0,27.0,0.0,27.0,24.0,0.0,21.0,0.0,18.0,3.0,12.0,3.0,0.0,0.0,0.0,53.0,14.0,11.0,23.0,30.0,12.0,11.0,11.0,38.0,0.0,65.0,0.0,0.0,55.0,10.0,7.0,43.0,2.0,23.0,4.0,10.0,31.0,1.0,0.0,2.0,1.0,10.0,58.0,3.0,3.0,9.0,13.0,3.0,8.0,11.0,0.0,13.0,8.0,89.0
2017-49,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,10.0,0.0,30.0,0.0,2.0,55.0,7.0,1.0,0.0,0.0,11.0,2.0,0.0,12.0,2.0,8.0,19.0,16.0,0.0,3.0,3.0,25.0,10.0,8.0,28.0,24.0,8.0,0.0,0.0,0.0,1.0,7.0,14.0,0.0,14.0,7.0,0.0,11.0,7.0,9.0,6.0,11.0,13.0,9.0,0.0,9.0,28.0,7.0,5.0,8.0,21.0,9.0,9.0,3.0,20.0,0.0,66.0,0.0,0.0,32.0,10.0,5.0,15.0,3.0,8.0,0.0,6.0,9.0,0.0,1.0,1.0,0.0,6.0,46.0,0.0,3.0,9.0,2.0,3.0,10.0,5.0,0.0,7.0,6.0,54.0
2017-50,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,10.0,0.0,30.0,0.0,2.0,55.0,7.0,1.0,0.0,0.0,11.0,2.0,0.0,12.0,2.0,8.0,19.0,16.0,0.0,3.0,3.0,25.0,10.0,8.0,28.0,24.0,8.0,0.0,0.0,0.0,1.0,7.0,14.0,0.0,14.0,7.0,0.0,11.0,7.0,9.0,6.0,11.0,13.0,9.0,0.0,9.0,28.0,7.0,5.0,8.0,21.0,9.0,9.0,3.0,20.0,0.0,66.0,0.0,0.0,32.0,10.0,5.0,15.0,3.0,8.0,0.0,6.0,9.0,0.0,1.0,1.0,0.0,6.0,46.0,0.0,3.0,9.0,2.0,3.0,10.0,5.0,0.0,7.0,6.0,54.0
2017-51,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,10.0,0.0,30.0,0.0,2.0,55.0,7.0,1.0,0.0,0.0,11.0,2.0,0.0,12.0,2.0,8.0,19.0,16.0,0.0,3.0,3.0,25.0,10.0,8.0,28.0,24.0,8.0,0.0,0.0,0.0,1.0,7.0,14.0,0.0,14.0,7.0,0.0,11.0,7.0,9.0,6.0,11.0,13.0,9.0,0.0,9.0,28.0,7.0,5.0,8.0,21.0,9.0,9.0,3.0,20.0,0.0,66.0,0.0,0.0,32.0,10.0,5.0,15.0,3.0,8.0,0.0,6.0,9.0,0.0,1.0,1.0,0.0,6.0,46.0,0.0,3.0,9.0,2.0,3.0,10.0,5.0,0.0,7.0,6.0,54.0
2017-52,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,10.0,0.0,30.0,0.0,2.0,55.0,7.0,1.0,0.0,0.0,11.0,2.0,0.0,12.0,2.0,8.0,19.0,16.0,0.0,3.0,3.0,25.0,10.0,8.0,28.0,24.0,8.0,0.0,0.0,0.0,1.0,7.0,14.0,0.0,14.0,7.0,0.0,11.0,7.0,9.0,6.0,11.0,13.0,9.0,0.0,9.0,28.0,7.0,5.0,8.0,21.0,9.0,9.0,3.0,20.0,0.0,66.0,0.0,0.0,32.0,10.0,5.0,15.0,3.0,8.0,0.0,6.0,9.0,0.0,1.0,1.0,0.0,6.0,46.0,0.0,3.0,9.0,2.0,3.0,10.0,5.0,0.0,7.0,6.0,54.0
2018-01,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,19.0,38.0,0.0,0.0,0.0,1.0,41.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,7.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,31.0,0.0,8.0,15.0,8.0,8.0,5.0,0.0,0.0,2.0,7.0,7.0,0.0,7.0,0.0,0.0,21.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,9.0,9.0,8.0,7.0,12.0,21.0,3.0,6.0,0.0,3.0,0.0,66.0,0.0,0.0,38.0,7.0,0.0,5.0,2.0,12.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,6.0,38.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0
2018-02,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,19.0,38.0,0.0,0.0,0.0,1.0,41.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,7.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,31.0,0.0,8.0,15.0,8.0,8.0,5.0,0.0,0.0,2.0,7.0,7.0,0.0,7.0,0.0,0.0,21.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,9.0,9.0,8.0,7.0,12.0,21.0,3.0,6.0,0.0,3.0,0.0,66.0,0.0,0.0,38.0,7.0,0.0,5.0,2.0,12.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,6.0,38.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0
2018-03,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,19.0,38.0,0.0,0.0,0.0,1.0,41.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,7.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,31.0,0.0,8.0,15.0,8.0,8.0,5.0,0.0,0.0,2.0,7.0,7.0,0.0,7.0,0.0,0.0,21.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,9.0,9.0,8.0,7.0,12.0,21.0,3.0,6.0,0.0,3.0,0.0,66.0,0.0,0.0,38.0,7.0,0.0,5.0,2.0,12.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,6.0,38.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0
2018-04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,19.0,38.0,0.0,0.0,0.0,1.0,41.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,7.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,31.0,0.0,8.0,15.0,8.0,8.0,5.0,0.0,0.0,2.0,7.0,7.0,0.0,7.0,0.0,0.0,21.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,9.0,9.0,8.0,7.0,12.0,21.0,3.0,6.0,0.0,3.0,0.0,66.0,0.0,0.0,38.0,7.0,0.0,5.0,2.0,12.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,6.0,38.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0
2018-05,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,19.0,38.0,0.0,0.0,0.0,1.0,41.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,7.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,31.0,0.0,8.0,15.0,8.0,8.0,5.0,0.0,0.0,2.0,7.0,7.0,0.0,7.0,0.0,0.0,21.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,9.0,9.0,8.0,7.0,12.0,21.0,3.0,6.0,0.0,3.0,0.0,66.0,0.0,0.0,38.0,7.0,0.0,5.0,2.0,12.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,6.0,38.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0
